FacilityLatitude,FacilityLongitude,FacilityName,count,type
40.7022222222,-109.55777777799999,IRON SPRINGS GROUP ASHLEY,2,GROUP STANDARD NONELECTRIC
42.0705555556,-112.691388889,CURLEW CAMPGROUND,6,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
44.1836111111,-107.2375,WILLOW PARK,1,GROUP STANDARD NONELECTRIC
34.899444444400004,-83.2225,WILLIS KNOB HORSE CAMP,7,"GROUP EQUESTRIAN,EQUESTRIAN ELECTRIC"
40.9116666667,-109.411111111,ARCH DAM CAMPGROUND,3,GROUP STANDARD NONELECTRIC
44.465555555600005,-112.02111111100001,STEEL CREEK GROUP CAMPGROUND,1,GROUP STANDARD AREA NONELECTRIC
44.2659305556,-115.880019444,RATTLESNAKE,1,GROUP STANDARD AREA NONELECTRIC
36.1183333333,-98.61444444440001,BIG BEND (OK),115,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
40.1316666667,-111.526944444,WHITING,16,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC,EQUESTRIAN NONELECTRIC"
45.9316666667,-119.348333333,Plymouth Park,33,"STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC"
35.9569444444,-96.3152777778,SHEPPARD POINT,25,"TENT ONLY NONELECTRIC,STANDARD ELECTRIC"
35.2902777778,-95.3844444444,BROOKEN COVE,73,STANDARD ELECTRIC
37.925,-80.25,BLUE MEADOW,18,"STANDARD NONELECTRIC,WALK TO,GROUP STANDARD NONELECTRIC"
41.4475,-90.87722222219999,SHADY CREEK,53,STANDARD ELECTRIC
41.0069444444,-80.9980555556,MILL CREEK CAMPING,338,"STANDARD NONELECTRIC,STANDARD ELECTRIC,GROUP TENT ONLY AREA NONELECTRIC,GROUP STANDARD NONELECTRIC"
35.8677777778,-95.2336111111,DAM SITE (FORT GIBSON LAKE),48,STANDARD ELECTRIC
34.0213888889,-87.2691666667,CLEAR CREEK (AL),43,"STANDARD ELECTRIC,GROUP TENT ONLY AREA NONELECTRIC"
44.1836111111,-107.208888889,SITTING BULL,41,STANDARD NONELECTRIC
42.095,-111.53166666700001,CLOVERLEAF CAMPGROUND,19,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
42.37,-111.55527777799999,EMIGRATION CAMPGROUND,25,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
36.3119444444,-115.61611111100001,MAHOGANY GROVE,6,GROUP TENT ONLY AREA NONELECTRIC
45.8430555556,-90.2772222222,SAILOR LAKE,25,"STANDARD NONELECTRIC,WALK TO"
40.5669444444,-110.50083333299999,MOON LAKE GROUP CAMPGROUND,2,GROUP STANDARD NONELECTRIC
44.28,-106.94527777799999,SOUTH FORK (WYOMING),13,"STANDARD NONELECTRIC,WALK TO"
41.9516666667,-90.1108333333,THOMSON CAUSEWAY,131,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
35.360602777800004,-83.915625,RATTLER FORD GROUP CAMPGROUND,4,GROUP TENT ONLY AREA NONELECTRIC
44.369444444399996,-114.723611111,BONANZA CCC GROUP CAMPGROUND,1,GROUP STANDARD NONELECTRIC
38.6635444444,-89.25822222219999,LOTUS GROUP AREA,1,GROUP STANDARD ELECTRIC
38.8011111111,-111.683333333,GOOSEBERRY ADMIN SITE CABINS,1,GROUP STANDARD NONELECTRIC
41.2030555556,-106.21666666700001,SPRUCE MTN FIRE LOOKOUT TOWER,1,CABIN NONELECTRIC
38.2291666667,-95.7666666667,RIVERSIDE WEST,38,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
37.6225,-86.45305555559997,AXTEL,153,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
36.5873277778,-85.3421194444,WILLOW GROVE CAMPGROUND,83,"TENT ONLY NONELECTRIC,STANDARD ELECTRIC,RV ELECTRIC"
47.9952777778,-91.91388888889999,FENSKE LAKE CAMPGROUND,16,"STANDARD NONELECTRIC,WALK TO,GROUP STANDARD NONELECTRIC"
31.0702777778,-94.12472222219999,EBENEZER PARK,30,"TENT ONLY NONELECTRIC,EQUESTRIAN ELECTRIC"
39.4369444444,-105.86083333299999,JEFFERSON CREEK,17,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
44.570277777799994,-116.94638888899999,SPRING CREEK CAMPGROUND,14,STANDARD NONELECTRIC
39.7721972222,-122.35284722200001,ORLAND BUTTES,36,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
38.923327777800004,-95.4004916667,BLOOMINGTON WEST,1,GROUP STANDARD NONELECTRIC
42.138611111100005,-111.69472222200001,ALBERT MOSER,9,STANDARD NONELECTRIC
38.362777777800005,-97.09972222219999,HILLSBORO COVE,53,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
39.7875,-111.729722222,BEAR CANYON,3,GROUP STANDARD NONELECTRIC
39.030555555599996,-105.431111111,ROUND MOUNTAIN,16,STANDARD NONELECTRIC
38.0711111111,-89.0055555556,SHAGBARK GROUP AREA,1,GROUP STANDARD ELECTRIC
44.4197222222,-115.40277777799999,ELK CREEK CABINS,2,CABIN NONELECTRIC
38.8956944444,-79.24625,JESS JUDY,3,GROUP STANDARD AREA NONELECTRIC
39.5736111111,-111.175,SOUTH HUGHES GROUP,1,GROUP STANDARD NONELECTRIC
40.5569444444,-106.58722222200001,GRIZZLY CREEK GUARD STATION,1,CABIN NONELECTRIC
45.3055555556,-90.4358333333,PICNIC POINT (WI),1,GROUP TENT ONLY AREA NONELECTRIC
43.134722222200004,-122.14305555600001,BROKEN ARROW CAMPGROUND,183,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
44.2580555556,-71.5044444444,SUGARLOAF 2 CAMPGROUND,20,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
48.6719444444,-121.676388889,Horseshoe Cove Campground,41,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
42.0547222222,-123.114444444,HART-TISH PARK at APPLEGATE LAKE,16,"RV NONELECTRIC,TENT ONLY NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC"
44.4336111111,-83.6183333333,MONUMENT CAMPGROUND,19,STANDARD NONELECTRIC
44.0541666667,-124.107222222,SUTTON CAMPGROUND,80,"STANDARD ELECTRIC,GROUP STANDARD AREA ELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
47.6911111111,-121.3925,Miller River Group Camp,1,GROUP STANDARD NONELECTRIC
48.525,-113.983611111,APGAR GROUP SITES,10,GROUP STANDARD NONELECTRIC
37.6069444444,-119.0075,LAKE MARY CAMPGROUND,48,STANDARD NONELECTRIC
46.24972222220001,-100.53333333299999,BEAVER CREEK RECREATION AREA,61,"STANDARD ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
37.3741666667,-106.88666666700001,EAST FORK CAMPGROUND,17,STANDARD NONELECTRIC
48.0783333333,-121.7375,Gold Basin Campground,91,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,GROUP STANDARD NONELECTRIC"
40.53,-121.56194444399999,MANZANITA LAKE CAMPING CABINS,20,CABIN NONELECTRIC
46.520555555600005,-100.54333333299999,HAZELTON RECREATION AREA,30,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
37.6,-119.008055556,LAKE GEORGE,16,STANDARD NONELECTRIC
37.534722222199996,-107.805833333,HAVILAND LAKE CAMPGROUND,26,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
36.027777777800004,-107.958333333,GALLO CAMPGROUND,51,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC,RV NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC"
37.7333333333,-105.51666666700001,Pinon Flats Campground,47,"RV NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
47.784444444399995,-116.665555556,MOKINS BAY CAMPGROUND,6,STANDARD NONELECTRIC
46.90722222220001,-121.026111111,COTTONWOOD CAMPGROUND (WA),15,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
41.2686111111,-111.82222222200001,PORT RAMP MARINA,50,MOORING
47.60638888890001,-116.668611111,BEAUTY CREEK CAMPGROUND,19,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
40.4491666667,-73.99611111109999,CAMP GATEWAY - SANDY HOOK,20,TENT ONLY NONELECTRIC
35.4261111111,-82.66555555560001,WASH CREEK HORSE CAMP,1,GROUP EQUESTRIAN
48.2141666667,-117.05361111100001,PIONEER PARK,17,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
37.3938888889,-107.53888888899999,NORTH CANYON CAMPGROUND,12,STANDARD NONELECTRIC
32.9975,-97.0891666667,MURRELL PARK,22,TENT ONLY NONELECTRIC
57.7583333333,-152.496111111,Kodiak National Wildlife Refuge Cabins,8,CABIN NONELECTRIC
37.4447222222,-106.903055556,WEST FORK CAMPGROUND,15,STANDARD NONELECTRIC
46.968888888900004,-121.21,PINE NEEDLE GROUP SITE,1,GROUP STANDARD AREA NONELECTRIC
48.2683333333,-121.32833333299999,BUCK CREEK CAMPGROUND,29,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
29.0980555556,-81.65055555560001,BUCK LAKE GROUP CAMPGROUND,1,GROUP STANDARD NONELECTRIC
38.0191666667,-106.68138888899999,STONE CELLAR GUARD STATION,1,CABIN NONELECTRIC
40.6035916667,-74.0588055556,CAMP GATEWAY - STATEN ISLAND,7,TENT ONLY NONELECTRIC
44.4636944444,-112.025883333,AL TAYLOR CABIN,1,CABIN NONELECTRIC
38.2267416667,-112.392755556,LeBaron Campground,12,STANDARD NONELECTRIC
32.6444444444,-109.82583333299999,LOWER TWILIGHT GROUP SITE,1,GROUP STANDARD AREA NONELECTRIC
47.6083333333,-120.885,CHATTER CREEK GROUP SITE,1,GROUP STANDARD NONELECTRIC
47.958055555600005,-120.5375,SILVER FALLS GROUP SITE,1,GROUP STANDARD NONELECTRIC
42.3588888889,-122.35694444399999,BIG ELK GUARD STATION,1,CABIN ELECTRIC
37.7044444444,-106.646666667,ALDER GUARD STATION,1,CABIN ELECTRIC
43.7683333333,-121.633055556,FALL RIVER GUARD STATION,1,CABIN NONELECTRIC
48.5638888889,-116.89333333299999,KALISPELL ISLAND GROUP SITE,1,GROUP TENT ONLY AREA NONELECTRIC
32.6444444444,-109.82583333299999,UPPER TWILIGHT GROUP SITE,1,GROUP STANDARD AREA NONELECTRIC
47.16472222220001,-113.531111111,DOUBLE ARROW LOOKOUT,1,CABIN ELECTRIC
48.884166666700004,-116.16944444399999,SNYDER GUARD STATION (ID),1,CABIN ELECTRIC
48.5511111111,-116.865555556,BARTOO ISLAND GROUP SITE,1,GROUP TENT ONLY AREA NONELECTRIC
42.654,-122.378,LODGEPOLE GUARD STATION,1,CABIN NONELECTRIC
34.65,-118.76666666700001,PYRAMID LAKE - EMIGRANT LANDING DAY USE AREA,150,MOORING
45.381388888900005,-121.85944444399999,RILEY HORSE CAMPGROUND,14,EQUESTRIAN NONELECTRIC
46.4383333333,-86.7083333333,BAY FURNACE CAMPGROUND,49,STANDARD NONELECTRIC
36.39,-93.8769333333,STARKEY CAMPGROUND,23,STANDARD ELECTRIC
45.2175,-121.384166667,ROCK CREEK (OR),33,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
47.4058333333,-121.58166666700001,Tinkham Campground,46,STANDARD NONELECTRIC
30.6775,-97.7591666667,RUSSELL PARK,20,"STANDARD NONELECTRIC,OVERNIGHT SHELTER ELECTRIC"
40.8870638889,-122.765813889,ALPINE VIEW CAMPGROUND,53,STANDARD NONELECTRIC
43.501944444399996,-121.974444444,CRESCENT LAKE (OR),47,"STANDARD NONELECTRIC,YURT"
36.6647222222,-118.83166666700001,UPPER STONY CREEK CAMPGROUND,24,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
36.2184194444,-94.01591111110001,WAR EAGLE CAMPGROUND,26,STANDARD ELECTRIC
45.100277777799995,-121.745833333,JOE GRAHAM HORSE CAMPGROUND,14,EQUESTRIAN NONELECTRIC
36.3343,-93.933575,ROCKY BRANCH CAMPGROUND,41,STANDARD ELECTRIC
40.9261111111,-122.91527777799999,MARY SMITH CAMPGROUND,18,TENT ONLY NONELECTRIC
34.7605555556,-76.4122222222,GREAT ISLAND CABIN CAMP,25,CABIN NONELECTRIC
36.7225,-81.49055555560001,HURRICANE CAMPGROUND,26,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
34.6930555556,-77.0822222222,CEDAR POINT CAMPGROUND,40,STANDARD ELECTRIC
36.7044444444,-106.23555555600001,HOPEWELL LAKE CAMPGROUND,32,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
40.7855555556,-122.771666667,ACKERMAN CAMPGROUND,49,STANDARD NONELECTRIC
34.8983333333,-76.2563888889,LONG POINT CABIN CAMP,20,CABIN ELECTRIC
47.3822222222,-94.6016666667,CASS LAKE LOOP,20,STANDARD NONELECTRIC
38.332777777800004,-108.125277778,SILESCA CABIN,1,CABIN ELECTRIC
46.767222222200004,-121.79444444399999,COUGAR ROCK GROUP CAMPGROUND,5,GROUP TENT ONLY AREA NONELECTRIC
45.303055555600004,-121.86472222200001,CAMP CREEK,24,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
44.2569444444,-122.03888888899999,OLALLIE AT MCKENZIE BRIDGE,15,STANDARD NONELECTRIC
46.2281888889,-86.59700000000002,PETES LAKE CAMPGROUND,48,"GROUP STANDARD NONELECTRIC,STANDARD NONELECTRIC"
43.6102777778,-115.93805555600001,MACKS CREEK PARK,15,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
34.1844444444,-83.99055555560001,VAN PUGH SOUTH CAMPGROUND,55,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
47.897777777799995,-121.4025,Troublesome Creek Campground,25,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
47.3994444444,-121.093611111,CAYUSE HORSE CAMP,14,EQUESTRIAN NONELECTRIC
58.0013888889,-135.771388889,Eight Fathom Cabin,1,CABIN NONELECTRIC
45.1588888889,-122.151666667,FISH CREEK (OR),24,"TENT ONLY NONELECTRIC,YURT"
47.3786111111,-94.52138888889999,WANAKI LOOP,24,STANDARD NONELECTRIC
34.5102777778,-112.387222222,EAGLE RIDGE GROUP CAMPGROUND,2,GROUP STANDARD ELECTRIC
47.721111111099994,-121.395555556,Money Creek Campground,23,STANDARD NONELECTRIC
31.7125,-110.85666666700001,KENT SPRINGS CABIN,1,CABIN ELECTRIC
47.2916666667,-113.56440833299999,LAKE INEZ POINT 6 (GROUP CAMP SITE),1,GROUP STANDARD NONELECTRIC
44.7779861111,-121.999419444,CLEATOR BEND,1,GROUP STANDARD AREA NONELECTRIC
40.1152777778,-120.32111111100001,BLACK MOUNTAIN LOOKOUT,1,CABIN ELECTRIC
47.2927777778,-120.69777777799999,MINERAL SPRINGS GROUP,1,GROUP STANDARD NONELECTRIC
45.125277777799994,-121.5325,SPRING DRIVE RV CAMPGROUND,8,RV ELECTRIC
47.925463888900005,-113.286169444,SILVERTIP CABIN,1,CABIN NONELECTRIC
47.909444444399995,-113.83527777799999,SWAN GUARD STATION,1,CABIN ELECTRIC
28.985,-81.6194444444,LAKE DORR CABIN,1,CABIN ELECTRIC
39.0522222222,-108.097777778,MOOSE MANOR,1,CABIN ELECTRIC
57.1297222222,-135.36277777799998,STARRIGAVAN CREEK CABIN,1,CABIN NONELECTRIC
46.7311111111,-121.57027777799999,OHANAPECOSH GROUP CAMPGROUND,2,GROUP TENT ONLY AREA NONELECTRIC
47.5911111111,-113.709166667,OLD CONDON RANGER STATION,1,CABIN ELECTRIC
48.0836111111,-121.55638888899999,Coal Creek Group Camp,1,GROUP STANDARD NONELECTRIC
37.145277777800004,-106.883055556,BLANCO RIVER GROUP CAMPGROUND,1,GROUP STANDARD NONELECTRIC
38.8741666667,-120.60277777799999,PONDEROSA COVE CAMPGROUND,1,GROUP STANDARD NONELECTRIC
39.0522222222,-108.081111111,BLACK BEAR,1,CABIN ELECTRIC
38.2133333333,-107.523244444,JACKSON GUARD STATION,1,CABIN NONELECTRIC
35.6533333333,-83.5816666667,APPALACHIAN CLUBHOUSE,1,GROUP STANDARD NONELECTRIC
44.7830555556,-122.048611111,FOX CREEK GROUP CAMP,1,GROUP STANDARD AREA NONELECTRIC
43.4458333333,-124.244444444,HORSFALL ,68,"STANDARD NONELECTRIC,RV NONELECTRIC"
36.4288888889,-81.1544444444,DOUGHTON PARK CG,135,"TENT ONLY NONELECTRIC,RV NONELECTRIC,STANDARD NONELECTRIC"
48.8613888889,-117.288333333,WEST SULLIVAN,7,STANDARD NONELECTRIC
40.1560527778,-122.204069444,SYCAMORE GROVE CAMPGROUND,31,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
40.451111111100005,-121.29583333299999,JUNIPER LAKE STOCK CORRAL,1,GROUP EQUESTRIAN
40.7887333333,-110.88495555600001,SULPHUR CAMPGROUND,22,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,GROUP STANDARD NONELECTRIC"
36.4186194444,-93.8882027778,INDIAN CREEK CAMPGROUND,33,STANDARD ELECTRIC
43.435277777799996,-124.246388889,HORSFALL SAND CAMPING,36,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,GROUP STANDARD AREA NONELECTRIC"
48.0955555556,-121.79027777799999,Turlo Campground,17,STANDARD NONELECTRIC
36.9363888889,-84.8402777778,FALL CREEK CAMPGROUND,10,STANDARD ELECTRIC
47.7358333333,-121.33222222200001,Beckler River Campground,27,STANDARD NONELECTRIC
46.995555555600006,-121.53333333299999,Silver Springs Campground,32,STANDARD NONELECTRIC
37.9197777778,-79.0100555556,SHERANDO LAKE RECREATION AREA FAMILY CAMPING,37,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
37.7703305556,-119.084275,REVERSED CREEK CAMPGROUND,16,STANDARD NONELECTRIC
43.7580555556,-122.003888889,NORTH WALDO,41,STANDARD NONELECTRIC
40.4036111111,-123.467222222,MAD RIVER CAMPGROUND,35,STANDARD NONELECTRIC
45.125277777799994,-121.5325,BEAR SPRINGS GROUP CAMPGROUND,4,GROUP STANDARD NONELECTRIC
44.42,-121.73194444399999,BLUE BAY,24,STANDARD NONELECTRIC
46.3916666667,-86.8380555556,AuTrain Lake Campground,33,STANDARD NONELECTRIC
44.1622222222,-122.15333333299999,HORSE CREEK GROUP CAMPGROUND,1,GROUP STANDARD NONELECTRIC
48.906388888900004,-121.81777777799999,Excelsior Group Camp,2,GROUP STANDARD NONELECTRIC
44.7791666667,-111.18027777799999,RAINBOW POINT CAMPGROUND,85,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
40.8516666667,-122.811388889,MINERSVILLE CAMPGROUND,14,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
40.4406611111,-109.253055556,SPLIT MOUNTAIN GROUP CAMPGROUND,4,GROUP STANDARD NONELECTRIC
48.903055555600005,-121.70166666700001,Silver Fir Campground,16,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
44.4594444444,-83.7736111111,ROLLWAYS CAMPGROUND,19,STANDARD NONELECTRIC
41.8161111111,-122.12166666700001,JUANITA LAKE GROUP CAMPSITE,1,GROUP STANDARD AREA NONELECTRIC
39.4905555556,-120.51555555600001,LITTLE LASIER MEADOWS CAMPGROUND,11,EQUESTRIAN NONELECTRIC
43.908611111099994,-115.69638888899999,BAD BEAR CAMPGROUND,6,STANDARD NONELECTRIC
43.461388888900004,-122.0075,CONTORTA POINT GROUP CAMP,2,GROUP STANDARD NONELECTRIC
43.4477777778,-124.262222222,BLUEBILL CAMPGROUND,19,STANDARD NONELECTRIC
32.6061111111,-97.45222222219999,ROCKY CREEK PARK (BENBROOK LAKE),11,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
38.5819444444,-77.3733333333,TURKEY RUN RIDGE GROUP,9,GROUP STANDARD NONELECTRIC
42.1073138889,-111.48892222200001,DAVIS CANYON CAMPGROUND,1,GROUP STANDARD NONELECTRIC
44.5338888889,-121.608611111,GREEN RIDGE LOOKOUT,1,CABIN NONELECTRIC
48.0319444444,-114.902222222,MCGREGOR LAKE CAMPGROUND,1,GROUP STANDARD NONELECTRIC
44.39361111109999,-122.24388888899999,HOUSE ROCK CAMPGROUND,16,STANDARD NONELECTRIC
38.0555555556,-105.06972222200001,DAVENPORT CAMPGROUND,12,TENT ONLY NONELECTRIC
40.4944444444,-121.4175,SUMMIT LAKE STOCK CORRAL,1,GROUP EQUESTRIAN
43.1325,-122.194444444,HEMLOCK CABIN,12,CABIN NONELECTRIC
48.2725,-113.81777777799999,RIVERSIDE CAMPGROUND (MT),3,"GROUP STANDARD NONELECTRIC,STANDARD NONELECTRIC"
48.2659611111,-113.815069444,MURRAY BAY CAMPGROUND (MT),20,STANDARD NONELECTRIC
43.5875,-122.655277778,FAIRVIEW PEAK LOOKOUT TOWER,1,CABIN NONELECTRIC
43.70611111109999,-121.256944444,NEWBERRY GROUP CAMP SITE,3,GROUP STANDARD NONELECTRIC
43.703611111099995,-121.255,Chief Paulina Horse Camp,14,EQUESTRIAN NONELECTRIC
44.552655555600005,-118.9094,MAGONE LAKE,1,GROUP STANDARD AREA NONELECTRIC
44.964444444399994,-118.23194444399999,MUD LAKE CAMPGROUND,1,GROUP STANDARD NONELECTRIC
44.796388888900005,-118.49833333299999,CONGO GULCH,1,CABIN ELECTRIC
39.306388888899995,-111.286944444,JOES VALLEY PAVILION GROUP SITE A,1,GROUP STANDARD NONELECTRIC
42.0961111111,-111.53305555600001,NORTH FORK CAMPGROUND - St. CHARLES CANYON,1,GROUP TENT ONLY AREA NONELECTRIC
45.1188888889,-119.346388889,DITCH CREEK GUARD STATION CAB,1,CABIN NONELECTRIC
37.4672222222,-108.21,TRANSFER GROUP CAMPGROUND,1,GROUP STANDARD AREA NONELECTRIC
40.565,-121.30527777799999,BUTTE LAKE STOCK CORRAL,1,GROUP EQUESTRIAN
46.4866666667,-86.68527777780001,JUNIPER FLATS GROUP CAMPSITE on GRAND ISLAND,1,GROUP TENT ONLY AREA NONELECTRIC
36.9044444444,-119.293611111,TRIMMER CAMPGROUND,10,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
46.4802777778,-115.289444444,LIZ CREEK CABIN,1,CABIN NONELECTRIC
41.2338888889,-121.983888889,CAMP 4 GROUP CAMPGROUND,1,GROUP STANDARD AREA NONELECTRIC
46.9777777778,-121.165555556,AMERICAN RIVER GUARD STATION,1,CABIN NONELECTRIC
48.0822222222,-121.533888889,Beaver Creek Group Camp ,1,GROUP STANDARD NONELECTRIC
42.7308333333,-120.90555555600001,CURRIER GUARD STATION,1,CABIN NONELECTRIC
42.0330555556,-124.103333333,LUDLUM HOUSE,1,CABIN NONELECTRIC
43.8066666667,-122.59722222200001,BLACK CANYON CAMPGROUND,70,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
36.8919444444,-93.1091666667,COBB RIDGE,45,"STANDARD ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,GROUP STANDARD ELECTRIC"
44.7359888889,-111.2313,LONESOMEHURST CAMPGROUND,27,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
44.3638888889,-121.988888889,COLD WATER COVE,31,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
45.87,-121.62722222200001,Oklahoma campground,14,STANDARD NONELECTRIC
44.7120166667,-122.158611111,COVE CREEK,61,"STANDARD NONELECTRIC,RV NONELECTRIC,GROUP STANDARD NONELECTRIC"
41.5733333333,-123.543055556,DILLON CREEK CAMPGROUND,37,STANDARD NONELECTRIC
37.9966666667,-122.975,Point Reyes National Seashore Campground,83,"BOAT IN,HIKE TO,GROUP HIKE TO"
43.6997222222,-122.431666667,PACKARD CREEK ,37,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
39.137777777800004,-105.461666667,SPRUCE GROVE CAMPGROUND,27,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
46.645,-121.2425,Indian Creek (WA),39,STANDARD NONELECTRIC
37.5683333333,-108.30222222200001,TARGET TREE CAMPGROUND,16,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
44.41944444439999,-121.73833333299999,South Shore,37,STANDARD NONELECTRIC
45.181111111099995,-121.69638888899999,CLEAR LAKE (OR),28,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
45.1658333333,-122.151388889,LOCKABY,30,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
32.123333333299996,-97.49805555559999,KIMBALL BEND PARK,36,STANDARD ELECTRIC
47.458055555600005,-123.60222222200001,COHO CAMPGROUND,58,"YURT,WALK TO,GROUP WALK TO,STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
45.0958333333,-121.747222222,CLACKAMAS LAKE,45,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC,EQUESTRIAN NONELECTRIC"
45.3819444444,-121.834444444,LOST CREEK,15,"WALK TO,YURT,STANDARD NONELECTRIC"
44.531388888900004,-115.293055556,BOUNDARY CREEK CAMPGROUND,5,STANDARD NONELECTRIC
46.97444444439999,-121.095277778,SAWMILL FLAT CAMPGROUND,24,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,WALK TO"
45.0736111111,-121.956944444,LAKE HARRIET ,11,STANDARD NONELECTRIC
33.8689333333,-109.416666667,APACHE TROUT CAMPGROUND,64,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC,GROUP STANDARD AREA NONELECTRIC,STANDARD NONELECTRIC"
45.1911111111,-122.20666666700001,LAZY BEND,22,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
46.9647222222,-121.26583333299999,HELLS CROSSING CAMPGROUND,18,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
43.66138888890001,-124.20555555600001,SPINREEL,37,STANDARD NONELECTRIC
36.1352777778,-105.52916666700001,Agua Piedra Campground,44,STANDARD NONELECTRIC
39.005,-106.353333333,DAWSON CABIN,1,CABIN NONELECTRIC
44.9769444444,-122.089722222,KINGFISHER,23,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
47.106938888900004,-120.852780556,TANEUM CABIN,1,CABIN NONELECTRIC
37.3527777778,-106.528055556,PLATORO CABIN 2,1,CABIN ELECTRIC
41.2641666667,-123.684444444,FISH LAKE CAMPGROUND,24,STANDARD NONELECTRIC
48.0619444444,-121.57416666700001,Marten Creek Group Camp,2,GROUP TENT ONLY AREA NONELECTRIC
38.6505555556,-108.673611111,OAK CABIN,1,CABIN NONELECTRIC
43.908611111099994,-115.69638888899999,EDNA CREEK CAMPGROUND,9,STANDARD NONELECTRIC
48.4658333333,-121.16777777799999,Mineral Park Campground,22,STANDARD NONELECTRIC
39.737777777800005,-122.84722222200001,MASTERSON GROUP CAMPGROUND,1,GROUP STANDARD NONELECTRIC
46.1955972222,-86.5615138889,COOKSON LAKE DISPERSED CAMPSITE,5,STANDARD NONELECTRIC
38.6505555556,-108.673611111,ASPEN LEAF,1,CABIN NONELECTRIC
46.4508333333,-121.78777777799999,North Fork Beaver Group Camp,1,GROUP STANDARD NONELECTRIC
37.3527777778,-106.528055556,PLATORO CABIN 1,1,CABIN ELECTRIC
56.3247222222,-132.278055556,MIDDLE RIDGE CABIN,1,CABIN NONELECTRIC
38.1388888889,-106.456111111,UPPER CROSSING GUARD STATION,1,CABIN ELECTRIC
46.217880555600004,-86.5887388889,EWING POINT DISPERSED CAMPSITE,1,TENT ONLY NONELECTRIC
37.4880555556,-106.468611111,FITTON GUARD STATION CABIN,1,CABIN NONELECTRIC
44.500575,-120.387186111,OCHOCO DIVIDE GROUP SITE,1,GROUP STANDARD NONELECTRIC
