FacilityID,FacilityLatitude,FacilityLongitude,FacilityName,count,type
234581,42.2644444444,-110.798888889,KELLEY GUARD STATION,1,CABIN NONELECTRIC
231942,40.5983333333,-111.11472222200001,PINE VALLEY NORTH WASATCH CACH,3,GROUP STANDARD NONELECTRIC
234084,41.11,-107.17,SANDSTONE CABIN,1,CABIN NONELECTRIC
231832,44.3016666667,-106.94916666700001,MIDDLE FORK,9,STANDARD NONELECTRIC
234317,40.6625,-109.9125,PARADISE GUARD STATION,1,CABIN NONELECTRIC
231992,35.299722222199996,-82.81638888890001,COVE CREEK UPPER GROUP CAMP,1,GROUP STANDARD NONELECTRIC
231888,32.9208333333,-105.741666667,BLACK BEAR GROUP AREA,1,GROUP STANDARD AREA NONELECTRIC
232034,37.5736111111,-112.908611111,DEER HAVEN,1,GROUP TENT ONLY AREA NONELECTRIC
232612,30.6816666667,-97.73305555559999,JIM HOGG PARK,148,"STANDARD ELECTRIC,OVERNIGHT SHELTER ELECTRIC"
232301,39.4166666667,-105.84972222200001,LODGEPOLE (CO),34,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232696,33.2869444444,-94.1658333333,ROCKY POINT(WRIGHT PATMAN DAM),124,STANDARD ELECTRIC
233430,36.4522222222,-95.5925,BLUE CREEK,61,"STANDARD ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233441,38.26,-93.60555555559999,BUCKSAW,188,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
232600,33.1038888889,-97.0433333333,HICKORY CREEK,134,"STANDARD ELECTRIC,WALK TO"
233413,41.3641666667,-93.025,WHITEBREAST CAMP,130,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
232638,34.19,-84.7180555556,MCKASKEY CREEK CG,51,"TENT ONLY NONELECTRIC,STANDARD ELECTRIC"
232609,36.92,-87.9758333333,HURRICANE CREEK,51,"RV ELECTRIC,WALK TO"
232306,39.612777777800005,-105.716111111,GUANELLA PASS,18,"STANDARD NONELECTRIC,RV NONELECTRIC,TENT ONLY NONELECTRIC"
234118,39.527222222199995,-105.728333333,GENEVA PARK CAMPGROUND,26,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232623,36.6044444444,-85.3025,LILLYDALE CAMPGROUND AND DAY USE,114,"TENT ONLY NONELECTRIC,STANDARD ELECTRIC,TENT ONLY ELECTRIC,RV ELECTRIC,STANDARD NONELECTRIC"
233613,38.0602777778,-89.00472222219999,SOUTH SANDUSKY CAMPGROUND,128,"STANDARD ELECTRIC,WALK TO"
232670,37.1425,-90.7702777778,PIEDMONT PARK,96,"STANDARD ELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC"
233547,38.9555555556,-98.51944444440001,LUCAS PARK,96,"STANDARD ELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
233619,36.1041666667,-98.5694444444,SANDY COVE,35,STANDARD ELECTRIC
233688,37.1003722222,-90.45583333329999,GREENVILLE RECREATION AREA,103,"STANDARD ELECTRIC,WALK TO"
232736,35.1075,-93.6580555556,WAVELAND PARK,51,STANDARD ELECTRIC
233588,47.25,-93.5833333333,POKEGAMA DAM CAMPGROUND,21,"TENT ONLY NONELECTRIC,STANDARD ELECTRIC"
233633,37.2958333333,-85.3,SMITH RIDGE,80,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
233953,34.3163888889,-110.941666667,CROOK CAMPGROUND,2,GROUP STANDARD NONELECTRIC
234280,39.2771388889,-96.630875,TUTTLE CREEK COVE,56,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
232197,34.0433333333,-109.45861111100001,HOYER,90,STANDARD NONELECTRIC
231941,40.6972222222,-110.891111111,MOOSEHORN,33,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,RV NONELECTRIC"
232520,36.5669444444,-93.5013888889,BAXTER,54,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
232663,35.100555555599996,-93.6525,OUTLET AREA,38,STANDARD ELECTRIC
234595,44.884722222200004,-109.65444444399999,HUNTER PEAK,8,STANDARD NONELECTRIC
233502,35.5005555556,-95.6644444444,GENTRY CREEK,37,"STANDARD ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232155,38.7611111111,-106.661111111,LODGEPOLE (Taylor River),13,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232086,39.2694444444,-106.34666666700001,PRINTER BOY,4,GROUP STANDARD NONELECTRIC
233517,40.0830555556,-99.2277,HUNTER COVE,148,"STANDARD ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233920,29.3569444444,-81.7319444444,SALT SPRINGS RECREATION AREA,163,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
233658,36.384166666700004,-96.21777777780001,TWIN POINTS,52,STANDARD ELECTRIC
233834,35.2244444444,-93.6225,COVE LAKE RECREATION AREA,36,STANDARD NONELECTRIC
233692,36.3905555556,-118.954722222,HORSE CREEK,84,"STANDARD NONELECTRIC,EQUESTRIAN NONELECTRIC"
233724,39.2016666667,-106.08611111100001,HORSESHOE CAMPGROUND,19,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232073,39.266388888899996,-106.34972222200001,MOLLY BROWN,47,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233473,34.5469444444,-93.3611111111,CRYSTAL SPRINGS,73,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC,GROUP STANDARD ELECTRIC"
232160,39.376666666700004,-106.813888889,MOLLIE B_WHITE RIVER,26,STANDARD NONELECTRIC
232205,34.3286111111,-110.93916666700001,WOODS CANYON LAKE,1,GROUP STANDARD NONELECTRIC
233816,40.5419444444,-110.33611111100001,YELLOWSTONE GROUP CAMPGROUND,1,GROUP STANDARD NONELECTRIC
231872,39.0647222222,-105.092222222,PIKE COMMUNITY,1,GROUP STANDARD NONELECTRIC
231883,39.1330555556,-106.9,SILVER QUEEN,5,STANDARD NONELECTRIC
233554,38.932777777800005,-98.575,MINOOKA PARK,146,"STANDARD ELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC"
232545,36.2786111111,-86.50861111110001,CEDAR CREEK (TN),60,STANDARD ELECTRIC
232215,35.4016666667,-84.10722222220001,INDIAN BOUNDARY,88,STANDARD ELECTRIC
231899,40.9088888889,-109.449722222,CEDAR SPRINGS CAMPGROUND,24,STANDARD NONELECTRIC
232694,36.3527777778,-92.23944444440001,ROBINSON POINT,98,STANDARD ELECTRIC
231921,38.5555555556,-111.716111111,MACKINAW,68,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC,GROUP RV AREA NONELECTRIC,TENT ONLY NONELECTRIC"
231875,39.3415944444,-105.329625,BUFFALO CAMPGROUND,37,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232573,35.5880555556,-92.18527777780001,DEVILS FORK,55,STANDARD ELECTRIC
233538,37.826111111100005,-93.3613888889,LIGHTFOOT LANDING,38,"GROUP STANDARD NONELECTRIC,STANDARD ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232676,32.07,-97.4933333333,PLOWMAN CREEK,44,"TENT ONLY NONELECTRIC,STANDARD ELECTRIC,EQUESTRIAN ELECTRIC"
233976,42.095,-111.519444444,PORCUPINE (ID),17,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
233439,39.812097222199995,-122.366838889,BUCKHORN,93,"STANDARD NONELECTRIC,WALK TO,GROUP STANDARD NONELECTRIC"
232397,40.4916666667,-112.59083333299999,UPPER NARROWS,1,GROUP WALK TO
233519,42.3419444444,-72.84944444439999,INDIAN HOLLOW,2,GROUP STANDARD NONELECTRIC
232216,35.3283333333,-84.12888888890001,MCNABB CREEK GROUP,1,GROUP STANDARD NONELECTRIC
232178,43.873333333299996,-71.6266666667,CAMPTON CAMPGROUND,55,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
233809,37.2416666667,-83.3727777778,TRACE BRANCH RECREATION AREA,28,STANDARD ELECTRIC
232161,37.9311111111,-79.9711111111,MORRIS HILL CAMPGROUND,36,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC"
232036,41.8319444444,-78.95944444439999,DEWDROP,61,"STANDARD NONELECTRIC,WALK TO,GROUP STANDARD NONELECTRIC"
233760,46.350277777799995,-90.9236111111,NAMEKAGON,20,STANDARD NONELECTRIC
232087,44.7041666667,-116.131944444,RAINBOW POINT,12,STANDARD NONELECTRIC
232147,35.03,-111.463333333,PINEGROVE,24,STANDARD NONELECTRIC
233641,35.616111111100004,-95.0569444444,STRAYHORN LANDING,40,STANDARD ELECTRIC
233647,35.9408333333,-95.27611111110001,TAYLOR FERRY,91,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
233602,38.2333333333,-95.75,RIVERSIDE EAST,53,STANDARD ELECTRIC
232085,44.13555555560001,-114.931666667,POINT CAMPGROUND,16,"STANDARD NONELECTRIC,WALK TO"
233630,34.2894444444,-93.2677777778,SHOUSE FORD,100,"STANDARD ELECTRIC,RV ELECTRIC"
233831,37.6671666667,-96.0726833333,WHITEHALL BAY,30,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC,STANDARD NONELECTRIC"
232005,41.4016666667,-79.0833333333,LOLETA RECREATION,40,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
232175,44.2644444444,-71.0133333333,COLD RIVER,8,STANDARD NONELECTRIC
233795,40.5541666667,-110.88666666700001,IRON MINE,16,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
233476,41.945,-71.9,West Thompson Lake Campground,24,"STANDARD ELECTRIC,STANDARD NONELECTRIC,OVERNIGHT SHELTER NONELECTRIC"
233506,36.4322222222,-95.6808333333,HAWTHORN BLUFF,92,"STANDARD ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232223,44.12,-111.313611111,WARM RIVER,25,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC,STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC"
231854,40.7965138889,-105.565505556,DOWDY LAKE,62,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
233763,45.3308333333,-90.44388888889999,EASTWOOD,7,STANDARD NONELECTRIC
234258,37.0297222222,-81.1230555556,STONY FORK CABIN,1,CABIN ELECTRIC
234576,44.497777777799996,-111.255555556,BIG SPRINGS GRP. AREA - ISLAND PARK,1,GROUP STANDARD NONELECTRIC
231873,39.0441666667,-105.079722222,RED ROCKS GROUP CAMPGROUND,1,GROUP STANDARD NONELECTRIC
232208,34.173888888899995,-112.285,TURNEY GULCH GROUP,1,GROUP STANDARD NONELECTRIC
232116,44.3163888889,-115.088055556,TRAP CREEK CAMPGROUND,1,GROUP STANDARD NONELECTRIC
234109,36.6958333333,-81.4875,OLD VIRGINIA GROUP HORSE CAMP,1,GROUP EQUESTRIAN
233755,40.979722222199996,-111.80388888899999,BOUNTIFUL PEAK CAMPGROUND,1,GROUP STANDARD NONELECTRIC
232280,39.9325,-105.49777777799999,KELLY DAHL,25,STANDARD NONELECTRIC
232340,39.0797222222,-105.09333333299999,COLORADO CAMPGROUND,81,STANDARD NONELECTRIC
232555,34.5911111111,-82.8972222222,CONEROSS PARK,106,"STANDARD ELECTRIC,RV ELECTRIC,STANDARD NONELECTRIC"
234141,41.0252472222,-106.86360277799999,HOG PARK CAMPGROUND,50,STANDARD NONELECTRIC
234130,44.435277777799996,-83.6238888889,AUSABLE RIVER CAMPING,102,"STANDARD NONELECTRIC,WALK TO,BOAT IN"
232276,36.3098638889,-115.60666388899999,HILLTOP,35,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232536,32.7552777778,-94.4944444444,BUCKHORN CREEK,95,"RV ELECTRIC,STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
232180,36.6869444444,-81.5411111111,GRINDSTONE,69,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
232415,39.4427777778,-111.2375,INDIAN CREEK (UT),7,GROUP STANDARD NONELECTRIC
234094,31.9660861111,-96.74151388889999,PECAN POINT PARK (Navarro Mills Lake),35,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
232350,38.5155555556,-106.32416666700001,MONARCH PARK,35,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232385,39.2786111111,-106.43222222200001,MAY QUEEN,13,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232217,43.5291666667,-115.304166667,DOG CREEK (ID),13,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
232370,38.075,-83.5,ZILPO - DANIEL BOONE NAT. FOR.,168,"STANDARD NONELECTRIC,STANDARD ELECTRIC,CABIN ELECTRIC"
232275,38.0225,-107.661666667,AMPHITHEATER (CO),35,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,RV NONELECTRIC"
233921,43.884444444399996,-103.43527777799999,GRIZZLY CREEK PRIMITIVE,16,TENT ONLY NONELECTRIC
231924,39.5388888889,-111.158888889,OLD FOLKS FLAT,9,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
232607,32.6183333333,-97.4975,HOLIDAY(TEXAS),105,"STANDARD ELECTRIC,EQUESTRIAN NONELECTRIC,TENT ONLY NONELECTRIC,WALK TO,OVERNIGHT SHELTER ELECTRIC"
233871,44.2830555556,-106.94277777799999,TIE HACK,19,STANDARD NONELECTRIC
232312,44.064166666700004,-115.681944444,PINE FLATS (ID),26,STANDARD NONELECTRIC
232192,33.8755555556,-109.413055556,BROOKCHAR,12,WALK TO
232411,39.3269444444,-111.49777777799999,LAKE HILL,6,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
231933,40.4813888889,-111.03194444399999,WOLF CREEK (UT),2,GROUP STANDARD NONELECTRIC
232400,44.136861111099996,-115.32291111100001,WARM SPRINGS GUARD STATION,2,CABIN NONELECTRIC
232557,31.9666666667,-98.5041666667,COPPERAS CREEK,69,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
232620,33.0377777778,-96.4455555556,LAVONIA,52,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
232606,33.0261111111,-85.1788888889,HOLIDAY,163,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC,GROUP TENT ONLY AREA NONELECTRIC,TENT ONLY NONELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD AREA ELECTRIC"
232704,35.31,-93.4305555556,SHOAL BAY,77,STANDARD ELECTRIC
232690,34.950277777800004,-93.1561111111,RIVER ROAD,21,STANDARD ELECTRIC
232204,33.965277777800004,-109.48416666700001,WINN,63,"STANDARD NONELECTRIC,GROUP STANDARD AREA NONELECTRIC"
232684,35.9774,-85.7208666667,RAGLAND BOTTOM,56,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC,RV ELECTRIC,TENT ONLY ELECTRIC"
232613,35.515938888899996,-91.9964694444,JOHN F KENNEDY,68,STANDARD ELECTRIC
232639,34.1069444444,-84.69555555560001,MCKINNEY CAMPGROUND,150,"STANDARD ELECTRIC,RV ELECTRIC"
232282,40.1314555556,-105.567061111,PAWNEE,47,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232725,32.4958333333,-88.8097222222,TWILTLEY BRANCH,65,"STANDARD NONELECTRIC,STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC"
232560,36.4047222222,-92.3208333333,CRANFIELD PARK,69,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
232274,39.4202777778,-106.315,CAMP HALE MEMORIAL,21,STANDARD NONELECTRIC
234612,46.3505555556,-84.8683333333,SOLDIER LAKE,44,STANDARD NONELECTRIC
232206,34.6983333333,-112.136111111,PLAYGROUND GROUP,1,GROUP STANDARD NONELECTRIC
233418,38.4908527778,-95.7595166667,ARROW ROCK,43,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
233501,39.5355555556,-91.6475,FRANK RUSSELL,72,"STANDARD ELECTRIC,EQUESTRIAN ELECTRIC"
232222,44.2663888889,-111.458055556,RIVERSIDE (ID - TARGHEE),35,"GROUP STANDARD NONELECTRIC,STANDARD NONELECTRIC"
234132,38.7497222222,-79.5002777778,SPRUCE KNOB LAKE,42,"STANDARD NONELECTRIC,WALK TO,TENT ONLY NONELECTRIC"
233637,48.2375,-116.583333333,SPRINGY POINT,39,"STANDARD NONELECTRIC,WALK TO"
233566,39.225,-95.4375,OLD TOWN,65,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
234083,46.0330555556,-84.7191666667,CARP RIVER CAMPGROUND,20,STANDARD NONELECTRIC
233457,35.6816666667,-94.96277777780001,CHICKEN CREEK,101,STANDARD ELECTRIC
233947,35.7527777778,-82.22138888890001,BRIAR BOTTOM GROUP CAMPGROUND,6,GROUP TENT ONLY AREA NONELECTRIC
232708,31.99,-98.46,SOWELL CREEK,62,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
232737,32.2930555556,-96.69388888889999,WAXAHACHIE CK,77,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC,EQUESTRIAN ELECTRIC,GROUP STANDARD ELECTRIC"
231915,37.7455555556,-111.9525,PINE LAKE CAMPGROUND,32,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
233711,38.9613888889,-105.361388889,BLUE MOUNTAIN,21,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233721,38.9066666667,-105.467777778,SPILLWAY CAMPGROUND,23,"TENT ONLY NONELECTRIC,STANDARD NONELECTRIC"
233710,39.425277777800005,-105.84083333299999,ASPEN (CO),12,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
232751,34.6705555556,-84.55,WOODRING CAMPGROUND,43,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC"
233100,36.397136111100004,-93.90411111110001,LOST BRIDGE SOUTH,36,STANDARD ELECTRIC
232152,38.9052777778,-106.58611111100001,DINNER STATION,14,STANDARD NONELECTRIC
234570,43.215555555600005,-110.422777778,HOBACK GUARD STATION,1,CABIN ELECTRIC
234255,37.4041666667,-106.638611111,ELWOOD CABIN,1,CABIN NONELECTRIC
234256,36.7580555556,-81.2705555556,BLUE SPRINGS GAP CABIN,1,CABIN ELECTRIC
233497,36.145,-98.5991666667,FAIRVIEW,1,GROUP STANDARD NONELECTRIC
232124,43.793055555600006,-114.458888889,WOOD RIVER GROUP OVERNIGHT AREA (TENT ONLY),1,GROUP STANDARD AREA NONELECTRIC
234585,35.3691666667,-83.3852777778,CHEOAH POINT CABIN 2,1,CABIN NONELECTRIC
234439,35.3569444444,-111.958333333,SPRING VALLEY CABIN BUNKHOUSE,1,CABIN ELECTRIC
233109,35.2919444444,-82.7386111111,WHITE PINE SOUTH GROUP CAMP,1,GROUP TENT ONLY AREA NONELECTRIC
231856,39.8416666667,-105.494166667,COLD SPRINGS,38,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
234004,30.53,-95.53611111110001,CAGLE RECREATION AREA,47,STANDARD ELECTRIC
233498,41.5697222222,-90.39,FISHERMANS CORNER,56,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
233599,38.7011944444,-96.4975555556,RICHEY COVE,41,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC,TENT ONLY ELECTRIC"
233542,38.2761111111,-93.46972222219999,LONGSHOAL,101,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
232173,44.3327777778,-71.2194444444,DOLLY  COPP,119,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233668,36.79215,-96.84535,WASHUNGA BAY,24,STANDARD ELECTRIC
232578,34.3081833333,-83.9313166667,DUCKETT MILL,111,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC"
233590,34.625,-95.325,POTATO HILLS CENTRAL,82,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC"
234153,43.5563888889,-111.068888889,MIKE HARRIS,12,STANDARD NONELECTRIC
233611,38.0375,-88.9361111111,SOUTH MARCUM CAMPROUND,160,"STANDARD ELECTRIC,WALK TO,RV ELECTRIC"
233589,35.3508333333,-95.3830555556,PORUM LANDING,49,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
233479,35.2941666667,-95.3675,LADYBIRD LANDING,57,"STANDARD ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
234522,43.0705555556,-110.833333333,DEER CREEK CABIN (WY),1,CABIN NONELECTRIC
234107,44.4911111111,-111.36611111100001,UPPER COFFEE POT,15,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
233960,43.9572222222,-115.275833333,GRAHAM CABIN,1,CABIN NONELECTRIC
232526,36.557777777800005,-93.6766666667,BIG M,62,"STANDARD NONELECTRIC,STANDARD ELECTRIC"
233936,39.0413888889,-107.98305555600001,COBBETT LAKE,20,STANDARD NONELECTRIC
234100,44.3339166667,-115.650072222,BARNEYS,8,STANDARD NONELECTRIC
234134,43.802777777799996,-115.12833333299999,ATLANTA CABIN,1,CABIN ELECTRIC
232309,43.6288888889,-115.43694444399999,BIG TRINITY CABIN,2,CABIN NONELECTRIC
232382,43.204444444399996,-110.833333333,STATION CREEK CAMPGROUND,2,GROUP STANDARD NONELECTRIC
233958,43.925555555600006,-115.400833333,DEER PARK CABIN,1,CABIN NONELECTRIC
233971,42.1913888889,-112.123055556,THIRD CREEK GROUP SITE,1,GROUP STANDARD NONELECTRIC
233798,39.4461111111,-111.14194444399999,LITTLE BEAR GROUP,2,GROUP STANDARD NONELECTRIC
232224,39.6077777778,-106.04444444399999,WINDY POINT (CO),1,GROUP STANDARD AREA NONELECTRIC
234487,38.2877777778,-106.16777777799999,BREWERY CREEK GUARD STATION,1,CABIN NONELECTRIC
234407,40.5836111111,-111.10027777799999,PONDEROSA GROUP CAMPGROUND,1,GROUP STANDARD NONELECTRIC
233966,42.7286111111,-112.417222222,MINK CREEK GROUP SITE CAMPGROUND,1,GROUP STANDARD NONELECTRIC
234260,42.7211111111,-111.20722222200001,JOHNSON GUARD STATION,1,CABIN NONELECTRIC
233550,47.0375,-98.0833333333,MEL RIEMAN REC,27,"STANDARD ELECTRIC,WALK TO,TENT ONLY NONELECTRIC"
233604,39.4167666667,-79.1161111111,ROBERT W CRAIG ,68,STANDARD ELECTRIC
232657,34.222222222199996,-83.9494444444,OLD FEDERAL,84,"STANDARD ELECTRIC,TENT ONLY ELECTRIC,TENT ONLY NONELECTRIC,WALK TO,RV ELECTRIC"
233421,36.1197222222,-81.2452777778,BANDITS ROOST,103,"STANDARD ELECTRIC,TENT ONLY NONELECTRIC,GROUP STANDARD ELECTRIC"
233631,39.1347222222,-95.4305555556,SLOUGH CREEK,214,"STANDARD NONELECTRIC,STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC"
233680,38.2963888889,-93.39638888889999,THIBAUT POINT,46,"STANDARD ELECTRIC,STANDARD NONELECTRIC,GROUP TENT ONLY AREA NONELECTRIC,GROUP STANDARD ELECTRIC"
233684,34.7466666667,-90.1325,South Abutment Recreation Area,75,STANDARD ELECTRIC
233511,35.24,-95.4922222222,HIGHWAY 9 LANDING,76,"STANDARD ELECTRIC,STANDARD NONELECTRIC"
233764,45.954722222200004,-90.0722222222,TWIN LAKES (WI),7,STANDARD NONELECTRIC
232218,43.7830555556,-116.084166667,SHAFER BUTTE,7,WALK TO
233574,38.6458333333,-95.5597222222,OUTLET (POMONA LAKE),34,STANDARD ELECTRIC
232285,32.4083333333,-110.72055555600001,SHOWERS POINT GROUP SITE,3,GROUP TENT ONLY AREA NONELECTRIC
233823,40.8825,-109.549444444,CANYON RIM,18,STANDARD NONELECTRIC
233967,42.7655555556,-112.095277778,BIG SPRINGS - CARIBOU,16,"STANDARD NONELECTRIC,EQUESTRIAN NONELECTRIC,GROUP STANDARD NONELECTRIC"
233980,43.9,-114.883055556,ALTURAS LAKE INLET,27,STANDARD NONELECTRIC
233767,46.2922222222,-91.1933333333,TWO LAKES,94,"STANDARD NONELECTRIC,WALK TO"
233774,45.9247222222,-89.0080555556,FRANKLIN LAKE,76,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
231929,40.3297222222,-111.066944444,CURRANT CREEK,56,"EQUESTRIAN NONELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC,RV NONELECTRIC"
233792,40.4972222222,-110.84583333299999,ASPEN (UT),30,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
233858,44.2486111111,-115.0525,STANLEY LAKE CAMPGROUND,18,STANDARD NONELECTRIC
233835,44.1633333333,-107.25222222200001,BOULDER PARK CAMPGROUND,31,STANDARD NONELECTRIC
232002,45.8416666667,-86.98305555559999,Little Bay de Noc,38,"STANDARD NONELECTRIC,STANDARD ELECTRIC,GROUP STANDARD NONELECTRIC"
234081,45.9858333333,-84.9716666667,LAKE MICHIGAN AT ST. IGNACE,33,STANDARD NONELECTRIC
234097,44.2910111111,-115.65205555600001,COZY COVE,16,STANDARD NONELECTRIC
231874,38.9766666667,-104.98305555600001,THUNDER RIDGE,21,STANDARD NONELECTRIC
232602,32.2713888889,-96.66777777780001,HIGH VIEW,39,STANDARD ELECTRIC
233847,40.4913888889,-111.103611111,MILL HOLLOW,28,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
231857,39.656272222199995,-105.59564166700001,ECHO LAKE,18,"TENT ONLY NONELECTRIC,RV NONELECTRIC,STANDARD NONELECTRIC"
234120,41.9006111111,-100.29913888899999,BESSEY RECREATION COMPLEX,37,"TENT ONLY NONELECTRIC,STANDARD ELECTRIC,STANDARD NONELECTRIC,GROUP STANDARD ELECTRIC"
234469,34.7403333333,-83.89200000000001,LAKE WINFIELD SCOTT REC,17,"CABIN ELECTRIC,GROUP TENT ONLY AREA NONELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC,STANDARD ELECTRIC"
234181,29.904722222199997,-98.2730555556,POTTERS CREEK PARK,132,"STANDARD ELECTRIC,GROUP STANDARD ELECTRIC,OVERNIGHT SHELTER ELECTRIC,TENT ONLY ELECTRIC"
231877,39.251666666700004,-105.23416666700001,LONE ROCK CAMPGROUND (CO),19,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233876,44.771388888900006,-107.443055556,SIBLEY LAKE,24,"STANDARD ELECTRIC,STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
233719,40.5605555556,-110.699722222,UPPER STILLWATER,11,"STANDARD NONELECTRIC,GROUP RV AREA NONELECTRIC"
232097,44.306111111099995,-115.05527777799999,SHEEP TRAIL CAMPGROUND,1,GROUP STANDARD NONELECTRIC
234005,36.2633333333,-115.614444444,FLETCHER VIEW,11,RV ELECTRIC
234030,45.1225,-116.028888889,UPPER PAYETTE LAKE CAMPGROUND,10,"STANDARD NONELECTRIC,GROUP STANDARD NONELECTRIC"
233722,38.9105555556,-105.46027777799999,COVE CAMPGROUND,4,"STANDARD NONELECTRIC,TENT ONLY NONELECTRIC"
231842,44.0125666667,-103.802997222,WHITETAIL,12,STANDARD NONELECTRIC
231908,40.9263888889,-109.43916666700001,MUSTANG RIDGE CAMPGROUND,69,"STANDARD NONELECTRIC,GROUP STANDARD AREA NONELECTRIC"
231891,35.7041666667,-106.62583333299999,PALIZA,12,"TENT ONLY NONELECTRIC,RV NONELECTRIC,GROUP STANDARD NONELECTRIC"
233887,34.3519444444,-111.970277778,SYCAMORE CABIN,1,CABIN ELECTRIC
231885,34.2861111111,-110.24027777799999,LEWIS CANYON,1,GROUP STANDARD NONELECTRIC
234007,43.795277777799996,-115.58722222200001,BLACK ROCK,11,STANDARD NONELECTRIC
