"Latitude";"Longitude";"Elevation";"Population";"State";"County";"fips"
47.12209;-113.15533;99.99999;"RURAL";"Montana";"Powell";"30077.0"
47.12224;-103.23379;99.99999;"RURAL";"North Dakota";"Billings";"38007.0"
47.12346;-118.37221;99.99999;"SUBURBAN";"Washington";"Adams";"53001.0"
47.12525;-99.22961;99.99999;"RURAL";"North Dakota";"Stutsman";"38093.0"
47.12762;-119.28335;99.99999;"URBAN AND CENTER CITY";"Washington";"Grant";"53025.0"
47.1303;-119.2737;99.99999;"URBAN AND CENTER CITY";"Washington";"Grant";"53025.0"
47.13717;-104.54647;99.99999;"RURAL";"Montana";"Dawson";"30021.0"
47.14;-122.3003;99.99999;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.1411;-121.9379;99.99999;"RURAL";"Washington";"King";"53033.0"
47.14168;-103.24352;99.99999;"RURAL";"North Dakota";"Billings";"38007.0"
47.14965;-114.16511;99.99999;"RURAL";"Montana";"Lake";"30047.0"
47.15072;-114.02318;99.99999;"RURAL";"Montana";"Lake";"30047.0"
47.15386;-67.93017;99.99999;"SUBURBAN";"Maine";"Aroostook";"23003.0"
47.15564;-122.50983;84.0;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.15622;-119.67919;99.99999;"RURAL";"Washington";"Grant";"53025.0"
47.15854;-114.16456;99.99999;"RURAL";"Montana";"Lake";"30047.0"
47.15994;-94.15099;3.86;"RURAL";"Minnesota";"Cass";"27021.0"
47.16354;-114.08233;99.99999;"RURAL";"Montana";"Lake";"30047.0"
47.16382;-114.08122;99.99999;"SUBURBAN";"Montana";"Lake";"30047.0"
47.17536;-122.50206;88.0;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.17563;-113.47618;99.99999;"SUBURBAN";"Montana";"Missoula";"30063.0"
47.17704;-113.48361;99.99999;"SUBURBAN";"Montana";"Missoula";"30063.0"
47.18399;-121.91511;0.0;"RURAL";"Washington";"King";"53033.0"
47.18583;-101.42806;99.99999;"RURAL";"North Dakota";"Oliver";"38065.0"
47.1864;-122.4517;99.99999;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.1873;-122.53261;61.0;"RURAL";"Washington";"Pierce";"53053.0"
47.19055;-91.3871;0.0;"RURAL";"Minnesota";"Lake";"27075.0"
47.19167;-101.79933;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.19482;-122.23623;18.0;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.19556;-101.62738;99.99999;"RURAL";"North Dakota";"Oliver";"38065.0"
47.19927;-122.48762;77.0;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.20022;-93.47299;99.99999;"RURAL";"Minnesota";"Itasca";"27061.0"
47.20386;-100.40465;99.99999;"RURAL";"North Dakota";"Burleigh";"38015.0"
47.2044;-122.3433;10.0;"RURAL";"Washington";"Pierce";"53053.0"
47.20499;-122.34462;7.0;"RURAL";"Washington";"Pierce";"53053.0"
47.20637;-124.1722;14.0;"RURAL";"Washington";"Grays Harbor";"53027.0"
47.21066;-122.05845;0.0;"RURAL";"Washington";"King";"53033.0"
47.211;-122.357;7.0;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.21176;-123.10321;5.0;"URBAN AND CENTER CITY";"Washington";"Mason";"53045.0"
47.21355;-123.10081;23.0;"URBAN AND CENTER CITY";"Washington";"Mason";"53045.0"
47.21396;-123.10041;12.0;"URBAN AND CENTER CITY";"Washington";"Mason";"53045.0"
47.21441;-101.17968;99.99999;"RURAL";"North Dakota";"Oliver";"38065.0"
47.2151;-122.32151;14.0;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.22634;-122.46256;99.99999;"URBAN AND CENTER CITY";"Washington";"Pierce";"53053.0"
47.22667;-122.41217;77.0;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.22765;-123.11583;0.0;"SUBURBAN";"Washington";"Mason";"53045.0"
47.23136;-117.36856;99.99999;"URBAN AND CENTER CITY";"Washington";"Whitman";"53075.0"
47.23149;-122.43568;94.0;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.23431;-119.8608;99.99999;"SUBURBAN";"Washington";"Grant";"53025.0"
47.23621;-122.40262;12.0;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.2367;-93.52641;0.0;"URBAN AND CENTER CITY";"Minnesota";"Itasca";"27061.0"
47.23694;-93.52607;99.99999;"URBAN AND CENTER CITY";"Minnesota";"Itasca";"27061.0"
47.23871;-122.35373;15.0;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.24065;-122.42568;9.0;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.24115;-119.84782;99.99999;"URBAN AND CENTER CITY";"Washington";"Grant";"53025.0"
47.24194;-93.49579;99.99999;"RURAL";"Minnesota";"Itasca";"27061.0"
47.24217;-122.4575;99.99999;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.24732;-122.41318;5.0;"URBAN AND CENTER CITY";"Washington";"Pierce";"53053.0"
47.24899;-122.43762;0.0;"URBAN AND CENTER CITY";"Washington";"Pierce";"53053.0"
47.2506;-68.58977;99.99999;"SUBURBAN";"Maine";"Aroostook";"23003.0"
47.25083;-91.31654;0.0;"RURAL";"Minnesota";"Lake";"27075.0"
47.25166;-91.38182;99.99999;"";"Minnesota";"Lake";"27075.0"
47.2523;-122.44456;76.0;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.25333;-88.43255;99.99999;"SUBURBAN";"Michigan";"Houghton";"26061.0"
47.25343;-122.43624;10.0;"URBAN AND CENTER CITY";"Washington";"Pierce";"53053.0"
47.25358;-93.58567;99.99999;"UNKNOWN";"Minnesota";"Itasca";"27061.0"
47.25427;-122.43901;37.0;"URBAN AND CENTER CITY";"Washington";"Pierce";"53053.0"
47.25437;-91.37933;99.99999;"UNKNOWN";"Minnesota";"Lake";"27075.0"
47.2548;-122.44456;83.0;"URBAN AND CENTER CITY";"Washington";"Pierce";"53053.0"
47.25869;-122.46984;99.99999;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.25885;-101.78304;99.99999;"SUBURBAN";"North Dakota";"Mercer";"38057.0"
47.25889;-91.30182;99.99999;"RURAL";"Minnesota";"Lake";"27075.0"
47.26049;-93.0252;99.99999;"RURAL";"Minnesota";"Saint Louis";"27137.0"
47.26083;-88.44672;99.99999;"SUBURBAN";"Michigan";"Houghton";"26061.0"
47.2656;-122.3858;1.0;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.26641;-103.09713;99.99999;"RURAL";"North Dakota";"Billings";"38007.0"
47.26666;-91.28349;99.99999;"";"Minnesota";"Lake";"27075.0"
47.26717;-93.62216;99.99999;"RURAL";"Minnesota";"Itasca";"27061.0"
47.26788;-122.38012;8.0;"URBAN AND CENTER CITY";"Washington";"Pierce";"53053.0"
47.26814;-122.49067;99.99999;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.26853;-91.36822;99.99999;"UNKNOWN";"Minnesota";"Lake";"27075.0"
47.26882;-91.28447;0.0;"RURAL";"Minnesota";"Lake";"27075.0"
47.27038;-122.51624;99.99999;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.27048;-91.31906;99.99999;"RURAL";"Minnesota";"Lake";"27075.0"
47.27113;-103.13102;99.99999;"RURAL";"North Dakota";"Billings";"38007.0"
47.27188;-93.15214;99.99999;"RURAL";"Minnesota";"Itasca";"27061.0"
47.2725;-92.21491;99.99999;"";"Minnesota";"Saint Louis";"27137.0"
47.27359;-109.45657;99.99999;"RURAL";"Montana";"Fergus";"30027.0"
47.27439;-91.27486;99.99999;"RURAL";"Minnesota";"Lake";"27075.0"
47.27591;-122.51067;99.99999;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.27653;-91.2727;0.0;"RURAL";"Minnesota";"Lake";"27075.0"
47.27659;-91.31183;99.99999;"UNKNOWN";"Minnesota";"Lake";"27075.0"
47.27803;-109.46574;99.99999;"RURAL";"Montana";"Fergus";"30027.0"
47.28057;-103.07685;99.99999;"RURAL";"North Dakota";"Billings";"38007.0"
47.28093;-122.3754;99.99999;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.28131;-91.24155;0.0;"RURAL";"Minnesota";"Lake";"27075.0"
47.28177;-122.52152;99.99999;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.28305;-91.32599;99.99999;"";"Minnesota";"Lake";"27075.0"
47.28305;-91.27515;99.99999;"SUBURBAN";"Minnesota";"Lake";"27075.0"
47.28437;-91.26683;0.0;"RURAL";"Minnesota";"Lake";"27075.0"
47.28442;-109.46407;99.99999;"RURAL";"Montana";"Fergus";"30027.0"
47.2858;-102.3975;99.99999;"RURAL";"North Dakota";"Dunn";"38025.0"
47.28611;-91.26682;99.99999;"URBAN AND CENTER CITY";"Minnesota";"Lake";"27075.0"
47.28687;-91.26711;0.0;"RURAL";"Minnesota";"Lake";"27075.0"
47.28692;-109.46157;99.99999;"RURAL";"Montana";"Fergus";"30027.0"
47.2875;-122.2144;5.0;"SUBURBAN";"Washington";"King";"53033.0"
47.28863;-103.09713;99.99999;"RURAL";"North Dakota";"Billings";"38007.0"
47.29103;-91.27655;99.99999;"URBAN AND CENTER CITY";"Minnesota";"Lake";"27075.0"
47.29111;-91.27571;99.99999;"URBAN AND CENTER CITY";"Minnesota";"Lake";"27075.0"
47.29131;-91.26739;0.0;"RURAL";"Minnesota";"Lake";"27075.0"
47.29139;-91.26904;0.0;"SUBURBAN";"Minnesota";"Lake";"27075.0"
47.29166;-91.25793;99.99999;"SUBURBAN";"Minnesota";"Lake";"27075.0"
47.29187;-91.26628;0.0;"RURAL";"Minnesota";"Lake";"27075.0"
47.29204;-122.50929;72.0;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.29432;-91.25903;99.99999;"SUBURBAN";"Minnesota";"Lake";"27075.0"
47.29583;-91.28765;99.99999;"URBAN AND CENTER CITY";"Minnesota";"Lake";"27075.0"
47.29631;-91.26433;0.0;"URBAN AND CENTER CITY";"Minnesota";"Lake";"27075.0"
47.29666;-91.26487;99.99999;"URBAN AND CENTER CITY";"Minnesota";"Lake";"27075.0"
47.29668;-103.09602;99.99999;"RURAL";"North Dakota";"Billings";"38007.0"
47.29714;-91.26433;99.99999;"URBAN AND CENTER CITY";"Minnesota";"Lake";"27075.0"
47.29745;-105.00065;99.99999;"SUBURBAN";"Montana";"Dawson";"30021.0"
47.29861;-101.76694;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.29982;-122.51068;37.0;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.30055;-91.25821;0.0;"SUBURBAN";"Minnesota";"Lake";"27075.0"
47.30079;-91.24272;99.99999;"RURAL";"Minnesota";"Lake";"27075.0"
47.30444;-122.412;99.99999;"SUBURBAN";"Washington";"Pierce";"53053.0"
47.30639;-91.2421;0.0;"RURAL";"Minnesota";"Lake";"27075.0"
47.30682;-115.09099;99.99999;"RURAL";"Montana";"Mineral";"30061.0"
47.30805;-91.23348;99.99999;"RURAL";"Minnesota";"Lake";"27075.0"
47.30816;-122.22623;33.0;"URBAN AND CENTER CITY";"Washington";"King";"53033.0"
47.31204;-123.37238;0.0;"RURAL";"Washington";"Mason";"53045.0"
47.3132;-102.5273;99.99999;"RURAL";"North Dakota";"Dunn";"38025.0"
47.31549;-114.10067;99.99999;"SUBURBAN";"Montana";"Lake";"30047.0"
47.31658;-116.57128;0.0;"URBAN AND CENTER CITY";"Idaho";"Benewah";"16009.0"
47.31826;-114.00511;99.99999;"SUBURBAN";"Montana";"Lake";"30047.0"
47.32049;-93.29937;99.99999;"URBAN AND CENTER CITY";"Minnesota";"Itasca";"27061.0"
47.32206;-119.55391;99.99999;"SUBURBAN";"Washington";"Grant";"53025.0"
47.3223;-122.22604;19.0;"URBAN AND CENTER CITY";"Washington";"King";"53033.0"
47.325;-91.32404;99.99999;"";"Minnesota";"Lake";"27075.0"
47.32501;-101.76628;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.32575;-91.39822;99.99999;"UNKNOWN";"Minnesota";"Lake";"27075.0"
47.32579;-95.69503;99.99999;"RURAL";"Minnesota";"Mahnomen";"27087.0"
47.3258;-123.1505;7.0;"SUBURBAN";"Washington";"Mason";"53045.0"
47.32837;-68.35615;99.99999;"URBAN AND CENTER CITY";"Maine";"Aroostook";"23003.0"
47.32871;-122.31596;99.99999;"SUBURBAN";"Washington";"King";"53033.0"
47.3291;-114.29262;99.99999;"RURAL";"Montana";"Sanders";"30089.0"
47.32995;-105.19399;99.99999;"RURAL";"Montana";"Dawson";"30021.0"
47.33049;-93.18826;99.99999;"RURAL";"Minnesota";"Itasca";"27061.0"
47.33166;-93.19606;0.0;"RURAL";"Minnesota";"Itasca";"27061.0"
47.33314;-122.22872;10.0;"RURAL";"Washington";"King";"53033.0"
47.33499;-93.208;99.99999;"SUBURBAN";"Minnesota";"Itasca";"27061.0"
47.33528;-101.80267;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.33861;-116.88562;99.99999;"RURAL";"Idaho";"Benewah";"16009.0"
47.3389;-101.95045;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.34161;-106.60071;99.99999;"RURAL";"Montana";"Garfield";"30033.0"
47.34191;-101.05245;99.99999;"RURAL";"North Dakota";"McLean";"38055.0"
47.34242;-102.64586;99.99999;"RURAL";"North Dakota";"Dunn";"38025.0"
47.34982;-122.46513;99.99999;"RURAL";"Washington";"King";"53033.0"
47.35189;-68.32154;99.99999;"";"Maine";"Aroostook";"23003.0"
47.35198;-68.29365;99.99999;"SUBURBAN";"Maine";"Aroostook";"23003.0"
47.35226;-68.3306;99.99999;"SUBURBAN";"Maine";"Aroostook";"23003.0"
47.35244;-68.31222;99.99999;"SUBURBAN";"Maine";"Aroostook";"23003.0"
47.35254;-68.30949;99.99999;"URBAN AND CENTER CITY";"Maine";"Aroostook";"23003.0"
47.35275;-68.32571;99.99999;"SUBURBAN";"Maine";"Aroostook";"23003.0"
47.3531;-68.31421;99.99999;"URBAN AND CENTER CITY";"Maine";"Aroostook";"23003.0"
47.35337;-68.31782;99.99999;"URBAN AND CENTER CITY";"Maine";"Aroostook";"23003.0"
47.35393;-68.30199;99.99999;"SUBURBAN";"Maine";"Aroostook";"23003.0"
47.35448;-68.34865;99.99999;"SUBURBAN";"Maine";"Aroostook";"23003.0"
47.35473;-101.84462;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.35508;-124.30546;34.0;"RURAL";"Washington";"Grays Harbor";"53027.0"
47.35533;-68.32268;99.99999;"URBAN AND CENTER CITY";"Maine";"Aroostook";"23003.0"
47.35533;-68.32111;99.99999;"URBAN AND CENTER CITY";"Maine";"Aroostook";"23003.0"
47.35608;-68.32437;99.99999;"URBAN AND CENTER CITY";"Maine";"Aroostook";"23003.0"
47.35695;-101.61044;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.35732;-121.97539;99.99999;"RURAL";"Washington";"King";"53033.0"
47.35778;-101.80211;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.36049;-93.00019;99.99999;"RURAL";"Minnesota";"Saint Louis";"27137.0"
47.36806;-101.84628;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.37052;-101.82193;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.37056;-101.82184;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.37112;-101.70545;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.37167;-101.78128;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.37167;-101.69489;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.374;-94.605;99.99999;"RURAL";"Minnesota";"Cass";"27021.0"
47.37427;-121.92317;73.0;"RURAL";"Washington";"King";"53033.0"
47.38343;-122.23345;0.0;"SUBURBAN";"Washington";"King";"53033.0"
47.38385;-95.51947;99.99999;"RURAL";"Minnesota";"Clearwater";"27029.0"
47.38413;-101.82248;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.38443;-94.60166;99.99999;"SUBURBAN";"Minnesota";"Cass";"27021.0"
47.38473;-101.8235;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.38495;-94.74638;99.99999;"RURAL";"Minnesota";"Hubbard";"27057.0"
47.38573;-101.86337;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.38602;-110.92586;99.99999;"URBAN AND CENTER CITY";"Montana";"Cascade";"30013.0"
47.38611;-122.23028;20.0;"URBAN AND CENTER CITY";"Washington";"King";"53033.0"
47.3869;-103.24892;99.99999;"RURAL";"North Dakota";"McKenzie";"38053.0"
47.39066;-122.23012;20.0;"SUBURBAN";"Washington";"King";"53033.0"
47.39273;-105.19371;99.99999;"SUBURBAN";"Montana";"Dawson";"30021.0"
47.39621;-122.22456;15.0;"SUBURBAN";"Washington";"King";"53033.0"
47.39689;-93.07563;99.99999;"SUBURBAN";"Minnesota";"Itasca";"27061.0"
47.39833;-101.16182;99.99999;"RURAL";"North Dakota";"McLean";"38055.0"
47.39872;-120.20366;99.99999;"RURAL";"Washington";"Douglas";"53017.0"
47.39944;-101.15404;99.99999;"RURAL";"North Dakota";"McLean";"38055.0"
47.39982;-121.4271;99.99999;"RURAL";"Washington";"Kittitas";"53037.0"
47.40028;-101.8235;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.40062;-101.9291;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.40084;-101.82406;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.40139;-101.68545;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.40416;-101.14071;99.99999;"RURAL";"North Dakota";"McLean";"38055.0"
47.40444;-91.77962;99.99999;"";"Minnesota";"Lake";"27075.0"
47.40899;-120.28588;99.99999;"SUBURBAN";"Washington";"Douglas";"53017.0"
47.40993;-93.00825;99.99999;"SUBURBAN";"Minnesota";"Saint Louis";"27137.0"
47.41013;-120.28105;99.99999;"URBAN AND CENTER CITY";"Washington";"Douglas";"53017.0"
47.41222;-120.31833;5.0;"URBAN AND CENTER CITY";"Washington";"Chelan";"53007.0"
47.41333;-101.10765;99.99999;"RURAL";"North Dakota";"McLean";"38055.0"
47.41438;-92.94852;99.99999;"SUBURBAN";"Minnesota";"Saint Louis";"27137.0"
47.41521;-93.15408;99.99999;"RURAL";"Minnesota";"Itasca";"27061.0"
47.41584;-101.87628;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.41584;-101.87601;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.41645;-117.52997;99.99999;"";"Washington";"Spokane";"53063.0"
47.41647;-122.16789;30.0;"RURAL";"Washington";"King";"53033.0"
47.41859;-122.85125;0.0;"RURAL";"Washington";"Mason";"53045.0"
47.42083;-101.16099;99.99999;"RURAL";"North Dakota";"McLean";"38055.0"
47.42094;-120.32227;99.99999;"SUBURBAN";"Washington";"Chelan";"53007.0"
47.42382;-92.92686;0.0;"SUBURBAN";"Minnesota";"Saint Louis";"27137.0"
47.42444;-101.18515;99.99999;"RURAL";"North Dakota";"McLean";"38055.0"
47.42465;-92.92436;99.99999;"URBAN AND CENTER CITY";"Minnesota";"Saint Louis";"27137.0"
47.42649;-122.30679;60.0;"SUBURBAN";"Washington";"King";"53033.0"
47.42888;-92.9266;99.99999;"SUBURBAN";"Minnesota";"Saint Louis";"27137.0"
47.42888;-92.92521;99.99999;"URBAN AND CENTER CITY";"Minnesota";"Saint Louis";"27137.0"
47.43013;-120.30979;99.99999;"URBAN AND CENTER CITY";"Washington";"Chelan";"53007.0"
47.43061;-120.34195;99.99999;"URBAN AND CENTER CITY";"Washington";"Chelan";"53007.0"
47.43179;-120.33452;99.99999;"SUBURBAN";"Washington";"Chelan";"53007.0"
47.4341;-92.94186;99.99999;"SUBURBAN";"Minnesota";"Saint Louis";"27137.0"
47.43677;-120.34255;99.99999;"SUBURBAN";"Washington";"Chelan";"53007.0"
47.43944;-101.14821;99.99999;"RURAL";"North Dakota";"McLean";"38055.0"
47.43992;-116.16933;0.0;"SUBURBAN";"Idaho";"Shoshone";"16079.0"
47.4427;-116.15822;0.0;"SUBURBAN";"Idaho";"Shoshone";"16079.0"
47.4452;-116.13044;0.0;"SUBURBAN";"Idaho";"Shoshone";"16079.0"
47.44536;-122.28122;99.99999;"SUBURBAN";"Washington";"King";"53033.0"
47.44995;-93.00925;99.99999;"RURAL";"Minnesota";"Saint Louis";"27137.0"
47.45091;-93.00931;99.99999;"RURAL";"Minnesota";"Saint Louis";"27137.0"
47.45305;-101.14793;99.99999;"RURAL";"North Dakota";"McLean";"38055.0"
47.45316;-122.25123;16.0;"SUBURBAN";"Washington";"King";"53033.0"
47.45833;-101.23904;99.99999;"RURAL";"North Dakota";"McLean";"38055.0"
47.4596;-88.14914;99.99999;"RURAL";"Michigan";"Keweenaw";"26083.0"
47.45961;-114.13402;99.99999;"RURAL";"Montana";"Lake";"30047.0"
47.45972;-101.16349;99.99999;"RURAL";"North Dakota";"McLean";"38055.0"
47.46215;-116.13878;0.0;"SUBURBAN";"Idaho";"Shoshone";"16079.0"
47.46805;-101.16349;99.99999;"RURAL";"North Dakota";"McLean";"38055.0"
47.46815;-122.30068;0.0;"SUBURBAN";"Washington";"King";"53033.0"
47.47041;-120.33812;99.99999;"RURAL";"Washington";"Chelan";"53007.0"
47.47098;-115.80019;99.99999;"URBAN AND CENTER CITY";"Idaho";"Shoshone";"16079.0"
47.47193;-94.88334;99.99999;"URBAN AND CENTER CITY";"Minnesota";"Beltrami";"27007.0"
47.47194;-92.53437;0.0;"SUBURBAN";"Minnesota";"Saint Louis";"27137.0"
47.47329;-94.88472;0.0;"URBAN AND CENTER CITY";"Minnesota";"Beltrami";"27007.0"
47.4741;-115.92599;99.99999;"URBAN AND CENTER CITY";"Idaho";"Shoshone";"16079.0"
47.47897;-122.20233;46.0;"URBAN AND CENTER CITY";"Washington";"King";"53033.0"
47.48149;-122.21512;14.0;"URBAN AND CENTER CITY";"Washington";"King";"53033.0"
47.48193;-94.87445;99.99999;"SUBURBAN";"Minnesota";"Beltrami";"27007.0"
47.48576;-92.88019;99.99999;"URBAN AND CENTER CITY";"Minnesota";"Saint Louis";"27137.0"
47.4858;-100.4791;99.99999;"RURAL";"North Dakota";"Sheridan";"38083.0"
47.48607;-111.2672;99.99999;"SUBURBAN";"Montana";"Cascade";"30013.0"
47.48635;-111.28636;99.99999;"SUBURBAN";"Montana";"Cascade";"30013.0"
47.48715;-92.79185;99.99999;"RURAL";"Minnesota";"Saint Louis";"27137.0"
47.4876;-122.17818;99.0;"RURAL";"Washington";"King";"53033.0"
47.4885;-117.57437;99.99999;"URBAN AND CENTER CITY";"Washington";"Spokane";"53063.0"
47.49022;-121.77278;99.99999;"RURAL";"Washington";"King";"53033.0"
47.49385;-111.29275;99.99999;"URBAN AND CENTER CITY";"Montana";"Cascade";"30013.0"
47.49432;-111.30332;99.99999;"URBAN AND CENTER CITY";"Montana";"Cascade";"30013.0"
47.4944;-111.26387;99.99999;"SUBURBAN";"Montana";"Cascade";"30013.0"
47.4949;-102.078;99.99999;"RURAL";"North Dakota";"Mercer";"38057.0"
47.49491;-111.29115;99.99999;"URBAN AND CENTER CITY";"Montana";"Cascade";"30013.0"
47.49635;-111.29498;99.99999;"URBAN AND CENTER CITY";"Montana";"Cascade";"30013.0"
47.4969;-111.26136;99.99999;"SUBURBAN";"Montana";"Cascade";"30013.0"
47.49854;-122.27839;5.0;"SUBURBAN";"Washington";"King";"53033.0"
47.49871;-122.28012;8.0;"SUBURBAN";"Washington";"King";"53033.0"
47.4994;-111.32609;99.99999;"URBAN AND CENTER CITY";"Montana";"Cascade";"30013.0"
47.50073;-117.33104;99.99999;"SUBURBAN";"Washington";"Spokane";"53063.0"
47.50076;-92.51546;0.0;"UNKNOWN";"Minnesota";"Saint Louis";"27137.0"
47.50135;-111.28998;99.99999;"URBAN AND CENTER CITY";"Montana";"Cascade";"30013.0"
47.50218;-111.2797;99.99999;"SUBURBAN";"Montana";"Cascade";"30013.0"
47.50768;-111.30226;99.99999;"SUBURBAN";"Montana";"Cascade";"30013.0"
47.50773;-116.00235;0.0;"RURAL";"Idaho";"Shoshone";"16079.0"
47.50909;-116.00489;99.99999;"URBAN AND CENTER CITY";"Idaho";"Shoshone";"16079.0"
47.50991;-111.27643;99.99999;"URBAN AND CENTER CITY";"Montana";"Cascade";"30013.0"
47.51488;-114.09708;99.99999;"";"Montana";"Lake";"30047.0"
47.51632;-116.01822;99.99999;"SUBURBAN";"Idaho";"Shoshone";"16079.0"
47.51861;-92.11296;99.99999;"";"Minnesota";"Saint Louis";"27137.0"
47.51965;-92.1474;99.99999;"URBAN AND CENTER CITY";"Minnesota";"Saint Louis";"27137.0"
47.51972;-92.14741;99.99999;"SUBURBAN";"Minnesota";"Saint Louis";"27137.0"
47.52213;-111.24948;99.99999;"RURAL";"Montana";"Cascade";"30013.0"
47.52336;-92.53631;99.99999;"URBAN AND CENTER CITY";"Minnesota";"Saint Louis";"27137.0"
47.52343;-122.32401;0.0;"URBAN AND CENTER CITY";"Washington";"King";"53033.0"
47.52373;-122.325;0.0;"URBAN AND CENTER CITY";"Washington";"King";"53033.0"
47.52435;-111.28893;99.99999;"SUBURBAN";"Montana";"Cascade";"30013.0"
47.52548;-116.06905;24.0;"UNKNOWN";"Idaho";"Shoshone";"16079.0"
47.52688;-114.1015;99.99999;"SUBURBAN";"Montana";"Lake";"30047.0"
47.52824;-111.28893;99.99999;"SUBURBAN";"Montana";"Cascade";"30013.0"
47.52953;-122.31373;11.0;"URBAN AND CENTER CITY";"Washington";"King";"53033.0"
47.52992;-116.13211;99.99999;"SUBURBAN";"Idaho";"Shoshone";"16079.0"
47.52996;-111.28442;99.99999;"SUBURBAN";"Montana";"Cascade";"30013.0"
47.53019;-111.28115;99.99999;"RURAL";"Montana";"Cascade";"30013.0"
47.53021;-114.09706;99.99999;"SUBURBAN";"Montana";"Lake";"30047.0"
47.53091;-122.3208;9.0;"URBAN AND CENTER CITY";"Washington";"King";"53033.0"
47.53218;-111.27192;99.99999;"SUBURBAN";"Montana";"Cascade";"30013.0"
47.53242;-116.12294;99.99999;"URBAN AND CENTER CITY";"Idaho";"Shoshone";"16079.0"
47.53246;-111.31359;99.99999;"SUBURBAN";"Montana";"Cascade";"30013.0"
47.53329;-111.27803;99.99999;"URBAN AND CENTER CITY";"Montana";"Cascade";"30013.0"
47.53409;-92.62018;99.99999;"URBAN AND CENTER CITY";"Minnesota";"Saint Louis";"27137.0"
47.53464;-116.16794;99.99999;"SUBURBAN";"Idaho";"Shoshone";"16079.0"
47.53487;-116.20687;99.99999;"RURAL";"Idaho";"Shoshone";"16079.0"
47.53521;-92.62293;50.0;"RURAL";"Minnesota";"Saint Louis";"27137.0"
47.53639;-116.23667;99.99999;"URBAN AND CENTER CITY";"Idaho";"Shoshone";"16079.0"
