"PlaceId";"Name";"Type";"Capacity";"fips"
989;"CEDAR SPRINGS CAMPGROUND";"STANDARD NONELECTRIC";24;"49009.0"
990;"ROBINSON POINT";"STANDARD ELECTRIC";98;"5005.0"
991;"MACKINAW";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC;GROUP RV AREA NONELECTRIC;TENT ONLY NONELECTRIC";68;"49041.0"
992;"BUFFALO CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";37;"8059.0"
993;"DEVILS FORK";"STANDARD ELECTRIC";55;"5023.0"
994;"LIGHTFOOT LANDING";"GROUP STANDARD NONELECTRIC;STANDARD ELECTRIC;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";38;"29085.0"
995;"PLOWMAN CREEK";"TENT ONLY NONELECTRIC;STANDARD ELECTRIC;EQUESTRIAN ELECTRIC";44;"48035.0"
996;"PORCUPINE (ID)";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";17;"16007.0"
997;"BUCKHORN";"STANDARD NONELECTRIC;WALK TO;GROUP STANDARD NONELECTRIC";93;"6103.0"
998;"UPPER NARROWS";"GROUP WALK TO";1;"49045.0"
999;"INDIAN HOLLOW";"GROUP STANDARD NONELECTRIC";2;"25015.0"
1000;"MCNABB CREEK GROUP";"GROUP STANDARD NONELECTRIC";1;"47123.0"
1001;"CAMPTON CAMPGROUND";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";55;"33009.0"
1002;"TRACE BRANCH RECREATION AREA";"STANDARD ELECTRIC";28;"21131.0"
1003;"MORRIS HILL CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC";36;"51005.0"
1004;"DEWDROP";"STANDARD NONELECTRIC;WALK TO;GROUP STANDARD NONELECTRIC";61;"42123.0"
1005;"NAMEKAGON";"STANDARD NONELECTRIC";20;"55003.0"
1006;"RAINBOW POINT";"STANDARD NONELECTRIC";12;"16085.0"
1007;"PINEGROVE";"STANDARD NONELECTRIC";24;"4005.0"
1008;"STRAYHORN LANDING";"STANDARD ELECTRIC";40;"40135.0"
1009;"TAYLOR FERRY";"STANDARD ELECTRIC;STANDARD NONELECTRIC";91;"40145.0"
1010;"RIVERSIDE EAST";"STANDARD ELECTRIC";53;"20031.0"
1011;"POINT CAMPGROUND";"STANDARD NONELECTRIC;WALK TO";16;"16037.0"
1012;"SHOUSE FORD";"STANDARD ELECTRIC;RV ELECTRIC";100;"5059.0"
1013;"WHITEHALL BAY";"STANDARD ELECTRIC;GROUP STANDARD ELECTRIC;STANDARD NONELECTRIC";30;"20073.0"
1014;"LOLETA RECREATION";"STANDARD ELECTRIC;TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";40;"42047.0"
1015;"COLD RIVER";"STANDARD NONELECTRIC";8;"33003.0"
1016;"IRON MINE";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";16;"49013.0"
1017;"West Thompson Lake Campground";"STANDARD ELECTRIC;STANDARD NONELECTRIC;OVERNIGHT SHELTER NONELECTRIC";24;"9015.0"
1018;"HAWTHORN BLUFF";"STANDARD ELECTRIC;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";92;"40131.0"
1019;"WARM RIVER";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;STANDARD ELECTRIC;GROUP STANDARD NONELECTRIC";25;"16043.0"
1020;"DOWDY LAKE";"STANDARD ELECTRIC;TENT ONLY NONELECTRIC";62;"8069.0"
1021;"EASTWOOD";"STANDARD NONELECTRIC";7;"55119.0"
1022;"STONY FORK CABIN";"CABIN ELECTRIC";1;"51197.0"
1023;"BIG SPRINGS GRP. AREA - ISLAND PARK";"GROUP STANDARD NONELECTRIC";1;"16043.0"
1024;"RED ROCKS GROUP CAMPGROUND";"GROUP STANDARD NONELECTRIC";1;"8119.0"
1025;"TURNEY GULCH GROUP";"GROUP STANDARD NONELECTRIC";1;"4025.0"
1026;"TRAP CREEK CAMPGROUND";"GROUP STANDARD NONELECTRIC";1;"16037.0"
1027;"OLD VIRGINIA GROUP HORSE CAMP";"GROUP EQUESTRIAN";1;"51077.0"
1028;"BOUNTIFUL PEAK CAMPGROUND";"GROUP STANDARD NONELECTRIC";1;"49011.0"
1029;"KELLY DAHL";"STANDARD NONELECTRIC";25;"8013.0"
1030;"COLORADO CAMPGROUND";"STANDARD NONELECTRIC";81;"8119.0"
1031;"CONEROSS PARK";"STANDARD ELECTRIC;RV ELECTRIC;STANDARD NONELECTRIC";106;"45073.0"
1032;"HOG PARK CAMPGROUND";"STANDARD NONELECTRIC";50;"56007.0"
1033;"AUSABLE RIVER CAMPING";"STANDARD NONELECTRIC;WALK TO;BOAT IN";102;"26069.0"
1034;"HILLTOP";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";35;"32003.0"
1035;"BUCKHORN CREEK";"RV ELECTRIC;STANDARD ELECTRIC;TENT ONLY NONELECTRIC";95;"48315.0"
1036;"GRINDSTONE";"STANDARD ELECTRIC;STANDARD NONELECTRIC";69;"51173.0"
1037;"INDIAN CREEK (UT)";"GROUP STANDARD NONELECTRIC";7;"49015.0"
1038;"PECAN POINT PARK (Navarro Mills Lake)";"STANDARD NONELECTRIC;STANDARD ELECTRIC";35;"48349.0"
1039;"MONARCH PARK";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";35;"8015.0"
1040;"MAY QUEEN";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";13;"8065.0"
1041;"DOG CREEK (ID)";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";13;"16039.0"
1042;"ZILPO - DANIEL BOONE NAT. FOR.";"STANDARD NONELECTRIC;STANDARD ELECTRIC;CABIN ELECTRIC";168;"21011.0"
1043;"AMPHITHEATER (CO)";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;RV NONELECTRIC";35;"8091.0"
1044;"GRIZZLY CREEK PRIMITIVE";"TENT ONLY NONELECTRIC";16;"46103.0"
1045;"OLD FOLKS FLAT";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";9;"49015.0"
1046;"HOLIDAY(TEXAS)";"STANDARD ELECTRIC;EQUESTRIAN NONELECTRIC;TENT ONLY NONELECTRIC;WALK TO;OVERNIGHT SHELTER ELECTRIC";105;"48439.0"
1047;"TIE HACK";"STANDARD NONELECTRIC";19;"56019.0"
1048;"PINE FLATS (ID)";"STANDARD NONELECTRIC";26;"16015.0"
1049;"BROOKCHAR";"WALK TO";12;"4001.0"
1050;"LAKE HILL";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";6;"49039.0"
1051;"WOLF CREEK (UT)";"GROUP STANDARD NONELECTRIC";2;"49051.0"
1052;"WARM SPRINGS GUARD STATION";"CABIN NONELECTRIC";2;"16015.0"
1053;"COPPERAS CREEK";"STANDARD ELECTRIC;GROUP STANDARD ELECTRIC";69;"48093.0"
1054;"LAVONIA";"STANDARD ELECTRIC;TENT ONLY NONELECTRIC";52;"48085.0"
1055;"HOLIDAY";"STANDARD ELECTRIC;GROUP STANDARD ELECTRIC;GROUP TENT ONLY AREA NONELECTRIC;TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;GROUP STANDARD AREA ELECTRIC";163;"13285.0"
1056;"SHOAL BAY";"STANDARD ELECTRIC";77;"5083.0"
1057;"RIVER ROAD";"STANDARD ELECTRIC";21;"5105.0"
1058;"WINN";"STANDARD NONELECTRIC;GROUP STANDARD AREA NONELECTRIC";63;"4001.0"
1059;"RAGLAND BOTTOM";"STANDARD ELECTRIC;TENT ONLY NONELECTRIC;RV ELECTRIC;TENT ONLY ELECTRIC";56;"47041.0"
1060;"JOHN F KENNEDY";"STANDARD ELECTRIC";68;"5023.0"
1061;"MCKINNEY CAMPGROUND";"STANDARD ELECTRIC;RV ELECTRIC";150;"13015.0"
1062;"PAWNEE";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";47;"8013.0"
1063;"TWILTLEY BRANCH";"STANDARD NONELECTRIC;STANDARD ELECTRIC;GROUP STANDARD NONELECTRIC;GROUP STANDARD ELECTRIC";65;"28075.0"
1064;"CRANFIELD PARK";"STANDARD ELECTRIC;TENT ONLY NONELECTRIC";69;"5005.0"
1065;"CAMP HALE MEMORIAL";"STANDARD NONELECTRIC";21;"8037.0"
1066;"SOLDIER LAKE";"STANDARD NONELECTRIC";44;"26033.0"
1067;"PLAYGROUND GROUP";"GROUP STANDARD NONELECTRIC";1;"4025.0"
1068;"ARROW ROCK";"STANDARD NONELECTRIC;STANDARD ELECTRIC";43;"20139.0"
1069;"FRANK RUSSELL";"STANDARD ELECTRIC;EQUESTRIAN ELECTRIC";72;"29173.0"
1070;"RIVERSIDE (ID - TARGHEE)";"GROUP STANDARD NONELECTRIC;STANDARD NONELECTRIC";35;"16043.0"
1071;"SPRUCE KNOB LAKE";"STANDARD NONELECTRIC;WALK TO;TENT ONLY NONELECTRIC";42;"54071.0"
1072;"SPRINGY POINT";"STANDARD NONELECTRIC;WALK TO";39;"16017.0"
1073;"OLD TOWN";"STANDARD ELECTRIC;STANDARD NONELECTRIC";65;"20087.0"
1074;"CARP RIVER CAMPGROUND";"STANDARD NONELECTRIC";20;"26097.0"
1075;"CHICKEN CREEK";"STANDARD ELECTRIC";101;"40021.0"
1076;"BRIAR BOTTOM GROUP CAMPGROUND";"GROUP TENT ONLY AREA NONELECTRIC";6;"37199.0"
1077;"SOWELL CREEK";"STANDARD ELECTRIC;GROUP STANDARD ELECTRIC";62;"48093.0"
1078;"WAXAHACHIE CK";"STANDARD ELECTRIC;TENT ONLY NONELECTRIC;EQUESTRIAN ELECTRIC;GROUP STANDARD ELECTRIC";77;"48139.0"
1079;"PINE LAKE CAMPGROUND";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";32;"49017.0"
1080;"BLUE MOUNTAIN";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";21;"8093.0"
1081;"SPILLWAY CAMPGROUND";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";23;"8093.0"
1082;"ASPEN (CO)";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";12;"8093.0"
1083;"WOODRING CAMPGROUND";"STANDARD ELECTRIC;TENT ONLY NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC";43;"13123.0"
1084;"LOST BRIDGE SOUTH";"STANDARD ELECTRIC";36;"5007.0"
1085;"DINNER STATION";"STANDARD NONELECTRIC";14;"8051.0"
1086;"HOBACK GUARD STATION";"CABIN ELECTRIC";1;"56035.0"
1087;"ELWOOD CABIN";"CABIN NONELECTRIC";1;"8105.0"
1088;"BLUE SPRINGS GAP CABIN";"CABIN ELECTRIC";1;"51077.0"
1089;"FAIRVIEW";"GROUP STANDARD NONELECTRIC";1;"40011.0"
1090;"WOOD RIVER GROUP OVERNIGHT AREA (TENT ONLY)";"GROUP STANDARD AREA NONELECTRIC";1;"16013.0"
1091;"CHEOAH POINT CABIN 2";"CABIN NONELECTRIC";1;"37173.0"
1092;"SPRING VALLEY CABIN BUNKHOUSE";"CABIN ELECTRIC";1;"4005.0"
1093;"WHITE PINE SOUTH GROUP CAMP";"GROUP TENT ONLY AREA NONELECTRIC";1;"37175.0"
1094;"COLD SPRINGS";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";38;"8047.0"
1095;"CAGLE RECREATION AREA";"STANDARD ELECTRIC";47;"48471.0"
1096;"FISHERMANS CORNER";"STANDARD ELECTRIC;TENT ONLY NONELECTRIC";56;"17161.0"
1097;"RICHEY COVE";"STANDARD ELECTRIC;GROUP STANDARD ELECTRIC;TENT ONLY ELECTRIC";41;"20127.0"
1098;"LONGSHOAL";"STANDARD ELECTRIC;STANDARD NONELECTRIC";101;"29015.0"
1099;"DOLLY  COPP";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";119;"33007.0"
1100;"WASHUNGA BAY";"STANDARD ELECTRIC";24;"40071.0"
1101;"DUCKETT MILL";"STANDARD ELECTRIC;TENT ONLY NONELECTRIC";111;"13139.0"
1102;"POTATO HILLS CENTRAL";"STANDARD ELECTRIC;GROUP STANDARD ELECTRIC";82;"40127.0"
1103;"MIKE HARRIS";"STANDARD NONELECTRIC";12;"16081.0"
1104;"SOUTH MARCUM CAMPROUND";"STANDARD ELECTRIC;WALK TO;RV ELECTRIC";160;"17055.0"
1105;"PORUM LANDING";"STANDARD ELECTRIC;STANDARD NONELECTRIC";49;"40091.0"
1106;"LADYBIRD LANDING";"STANDARD ELECTRIC;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";57;"40061.0"
1107;"DEER CREEK CABIN (WY)";"CABIN NONELECTRIC";1;"56023.0"
1108;"UPPER COFFEE POT";"STANDARD NONELECTRIC;STANDARD ELECTRIC";15;"16043.0"
1109;"GRAHAM CABIN";"CABIN NONELECTRIC";1;"16015.0"
1110;"BIG M";"STANDARD NONELECTRIC;STANDARD ELECTRIC";62;"29009.0"
1111;"COBBETT LAKE";"STANDARD NONELECTRIC";20;"8029.0"
1112;"BARNEYS";"STANDARD NONELECTRIC";8;"16085.0"
1113;"ATLANTA CABIN";"CABIN ELECTRIC";1;"16039.0"
1114;"BIG TRINITY CABIN";"CABIN NONELECTRIC";2;"16039.0"
1115;"STATION CREEK CAMPGROUND";"GROUP STANDARD NONELECTRIC";2;"56023.0"
1116;"DEER PARK CABIN";"CABIN NONELECTRIC";1;"16015.0"
1117;"THIRD CREEK GROUP SITE";"GROUP STANDARD NONELECTRIC";1;"16071.0"
1118;"LITTLE BEAR GROUP";"GROUP STANDARD NONELECTRIC";2;"49015.0"
1119;"WINDY POINT (CO)";"GROUP STANDARD AREA NONELECTRIC";1;"8117.0"
1120;"BREWERY CREEK GUARD STATION";"CABIN NONELECTRIC";1;"8109.0"
1121;"PONDEROSA GROUP CAMPGROUND";"GROUP STANDARD NONELECTRIC";1;"49051.0"
1122;"MINK CREEK GROUP SITE CAMPGROUND";"GROUP STANDARD NONELECTRIC";1;"16005.0"
1123;"JOHNSON GUARD STATION";"CABIN NONELECTRIC";1;"16029.0"
1124;"MEL RIEMAN REC";"STANDARD ELECTRIC;WALK TO;TENT ONLY NONELECTRIC";27;"38003.0"
1125;"ROBERT W CRAIG ";"STANDARD ELECTRIC";68;"54057.0"
1126;"OLD FEDERAL";"STANDARD ELECTRIC;TENT ONLY ELECTRIC;TENT ONLY NONELECTRIC;WALK TO;RV ELECTRIC";84;"13139.0"
1127;"BANDITS ROOST";"STANDARD ELECTRIC;TENT ONLY NONELECTRIC;GROUP STANDARD ELECTRIC";103;"37193.0"
1128;"SLOUGH CREEK";"STANDARD NONELECTRIC;STANDARD ELECTRIC;GROUP STANDARD NONELECTRIC";214;"20087.0"
1129;"THIBAUT POINT";"STANDARD ELECTRIC;STANDARD NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC;GROUP STANDARD ELECTRIC";46;"29015.0"
1130;"South Abutment Recreation Area";"STANDARD ELECTRIC";75;"28137.0"
1131;"HIGHWAY 9 LANDING";"STANDARD ELECTRIC;STANDARD NONELECTRIC";76;"40121.0"
1132;"TWIN LAKES (WI)";"STANDARD NONELECTRIC";7;"55099.0"
1133;"SHAFER BUTTE";"WALK TO";7;"16015.0"
1134;"OUTLET (POMONA LAKE)";"STANDARD ELECTRIC";34;"20139.0"
1135;"SHOWERS POINT GROUP SITE";"GROUP TENT ONLY AREA NONELECTRIC";3;"4019.0"
1136;"CANYON RIM";"STANDARD NONELECTRIC";18;"49009.0"
1137;"BIG SPRINGS - CARIBOU";"STANDARD NONELECTRIC;EQUESTRIAN NONELECTRIC;GROUP STANDARD NONELECTRIC";16;"16029.0"
1138;"ALTURAS LAKE INLET";"STANDARD NONELECTRIC";27;"16013.0"
1139;"TWO LAKES";"STANDARD NONELECTRIC;WALK TO";94;"55007.0"
1140;"FRANKLIN LAKE";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";76;"55041.0"
1141;"CURRANT CREEK";"EQUESTRIAN NONELECTRIC;STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC;RV NONELECTRIC";56;"49051.0"
1142;"ASPEN (UT)";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";30;"49013.0"
1143;"STANLEY LAKE CAMPGROUND";"STANDARD NONELECTRIC";18;"16037.0"
1144;"BOULDER PARK CAMPGROUND";"STANDARD NONELECTRIC";31;"56043.0"
1145;"Little Bay de Noc";"STANDARD NONELECTRIC;STANDARD ELECTRIC;GROUP STANDARD NONELECTRIC";38;"26041.0"
1146;"LAKE MICHIGAN AT ST. IGNACE";"STANDARD NONELECTRIC";33;"26097.0"
1147;"COZY COVE";"STANDARD NONELECTRIC";16;"16085.0"
1148;"THUNDER RIDGE";"STANDARD NONELECTRIC";21;"8041.0"
1149;"HIGH VIEW";"STANDARD ELECTRIC";39;"48139.0"
1150;"MILL HOLLOW";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";28;"49051.0"
1151;"ECHO LAKE";"TENT ONLY NONELECTRIC;RV NONELECTRIC;STANDARD NONELECTRIC";18;"8019.0"
1152;"BESSEY RECREATION COMPLEX";"TENT ONLY NONELECTRIC;STANDARD ELECTRIC;STANDARD NONELECTRIC;GROUP STANDARD ELECTRIC";37;"31171.0"
1153;"LAKE WINFIELD SCOTT REC";"CABIN ELECTRIC;GROUP TENT ONLY AREA NONELECTRIC;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;STANDARD ELECTRIC";17;"13291.0"
1154;"POTTERS CREEK PARK";"STANDARD ELECTRIC;GROUP STANDARD ELECTRIC;OVERNIGHT SHELTER ELECTRIC;TENT ONLY ELECTRIC";132;"48091.0"
1155;"LONE ROCK CAMPGROUND (CO)";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";19;"8035.0"
1156;"SIBLEY LAKE";"STANDARD ELECTRIC;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";24;"56033.0"
1157;"UPPER STILLWATER";"STANDARD NONELECTRIC;GROUP RV AREA NONELECTRIC";11;"49013.0"
1158;"SHEEP TRAIL CAMPGROUND";"GROUP STANDARD NONELECTRIC";1;"16037.0"
1159;"FLETCHER VIEW";"RV ELECTRIC";11;"32003.0"
1160;"UPPER PAYETTE LAKE CAMPGROUND";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";10;"16085.0"
1161;"COVE CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";4;"8093.0"
1162;"WHITETAIL";"STANDARD NONELECTRIC";12;"46103.0"
1163;"MUSTANG RIDGE CAMPGROUND";"STANDARD NONELECTRIC;GROUP STANDARD AREA NONELECTRIC";69;"49009.0"
1164;"PALIZA";"TENT ONLY NONELECTRIC;RV NONELECTRIC;GROUP STANDARD NONELECTRIC";12;"35043.0"
1165;"SYCAMORE CABIN";"CABIN ELECTRIC";1;"4025.0"
1166;"LEWIS CANYON";"GROUP STANDARD NONELECTRIC";1;"4017.0"
1167;"BLACK ROCK";"STANDARD NONELECTRIC";11;"16015.0"
1168;"CAPE HORN WINTER RENTAL";"CABIN NONELECTRIC";1;"16037.0"
1169;"FRIENDSHIP CAMPGROUND";"GROUP STANDARD AREA NONELECTRIC";1;"49005.0"
1170;"FERNOW CABIN";"CABIN NONELECTRIC";1;"4005.0"
1171;"CARTER MILITARY TRAIL YURT";"CABIN NONELECTRIC";1;"49047.0"
1172;"LA PRELE GUARD STATION";"CABIN NONELECTRIC";1;"56009.0"
1173;"CUTTHROAT BAY GROUP";"GROUP STANDARD NONELECTRIC";2;"8049.0"
1174;"CASSIDY BRIDGE PRIMITIVE CAMP";"GROUP STANDARD AREA NONELECTRIC";1;"45073.0"
1175;"CLEAR CREEK GUARD STATION";"CABIN NONELECTRIC";1;"16029.0"
1176;"CAMP DICK";"STANDARD NONELECTRIC";20;"8013.0"
1177;"YEGUA CREEK";"STANDARD ELECTRIC;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";81;"48477.0"
1178;"SOLDIER CREEK";"STANDARD NONELECTRIC;RV NONELECTRIC";163;"49051.0"
1179;"CANNING CREEK";"STANDARD ELECTRIC;STANDARD NONELECTRIC;GROUP STANDARD ELECTRIC";43;"20127.0"
1180;"ALBION BASIN";"STANDARD NONELECTRIC";18;"49035.0"
1181;"BIRCH COVE";"STANDARD ELECTRIC;GROUP STANDARD ELECTRIC";87;"40113.0"
1182;"GUINAVAH";"STANDARD NONELECTRIC;GROUP STANDARD AREA NONELECTRIC;TENT ONLY NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC";44;"49005.0"
1183;"SPRINGFIELD";"STANDARD ELECTRIC;RV ELECTRIC";79;"45007.0"
1184;"HAWKER POINT";"STANDARD ELECTRIC;STANDARD NONELECTRIC";45;"29039.0"
1185;"OREVILLE CAMPGROUND";"STANDARD NONELECTRIC";17;"46103.0"
1186;"BIG SCRUB CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;STANDARD ELECTRIC";48;"12083.0"
1187;"NANCYTOWN GROUP CAMPGROUND";"GROUP STANDARD NONELECTRIC";1;"13137.0"
1188;"WHITE PINE NORTH GROUP CAMP";"GROUP TENT ONLY AREA NONELECTRIC";1;"37175.0"
1189;"FRENCHMAN";"STANDARD NONELECTRIC";12;"6063.0"
1190;"CAMP 9";"STANDARD NONELECTRIC;RV NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC";76;"6029.0"
1191;"RANCHERIA";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;TENT ONLY ELECTRIC";128;"6019.0"
1192;"HANNA FLAT";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";67;"6071.0"
1193;"LITHIA SPRINGS";"STANDARD ELECTRIC";109;"17173.0"
1194;"TANNERY";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";60;"6105.0"
1195;"DINKEY CREEK";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";123;"6019.0"
1196;"BOYINGTON MILL";"STANDARD NONELECTRIC";13;"6057.0"
1197;"BOCA REST CAMPGROUND";"STANDARD NONELECTRIC";39;"6057.0"
1198;"BIG MEADOW STANISLAUS NATL FS";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC";69;"6009.0"
1199;"CRYSTAL LAKE";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";112;"6037.0"
1200;"DEVILS ELBOW";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";21;"16079.0"
1201;"FREMONT CAMPGROUND";"WALK TO;STANDARD NONELECTRIC";15;"6083.0"
1202;"CONVICT LAKE CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";48;"6051.0"
1203;"SPRING GULCH";"RV NONELECTRIC;TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";9;"30081.0"
1204;"DORABELLE CAMPGROUND";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";65;"6019.0"
1205;"LUBY BAY";"STANDARD NONELECTRIC";55;"16017.0"
1206;"CALPINE LOOKOUT";"CABIN NONELECTRIC";1;"6091.0"
1207;"MEDICINE POINT LOOKOUT";"CABIN NONELECTRIC";1;"30081.0"
1208;"JACKASS MEADOW";"STANDARD NONELECTRIC";40;"6019.0"
1209;"REDWOOD MEADOW";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;YURT";14;"6107.0"
1210;"FAUCHERIE";"GROUP STANDARD NONELECTRIC";2;"6057.0"
1211;"HAT CREEK";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";12;"6089.0"
1212;"LONG MEADOW GROUP";"GROUP STANDARD NONELECTRIC";1;"6107.0"
1213;"TRAIL CREEK CABIN";"CABIN NONELECTRIC";1;"30067.0"
1214;"BERG BAY CABIN";"CABIN NONELECTRIC";1;"2275.0"
1215;"INDIAN VALLEY";"STANDARD NONELECTRIC";17;"6091.0"
1216;"SILVER LAKE EAST- ELDORADO";"WALK TO;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";41;"6003.0"
1217;"LIVE OAK SOUTH";"TENT ONLY NONELECTRIC";90;"6029.0"
1218;"LONG POINT (CA)";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";36;"6063.0"
1219;"MENDENHALL CAMPGROUND";"STANDARD NONELECTRIC;WALK TO;STANDARD ELECTRIC";70;"2110.0"
1220;"ROSEBUD ATV";"STANDARD NONELECTRIC";4;"49017.0"
1221;"CRAB FLATS";"STANDARD NONELECTRIC";28;"6071.0"
1222;"JUNE LAKE";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";27;"6051.0"
1223;"EAST FORK CALIFORNIA";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";71;"6051.0"
1224;"GRASSHOPPER FLAT";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";70;"6063.0"
1225;"PIPI CAMPGROUND";"TENT ONLY NONELECTRIC;STANDARD NONELECTRIC";31;"6017.0"
1226;"BEAVER CREEK (IDAHO)";"STANDARD NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC";42;"16017.0"
1227;"COOPER CREEK SOUTH";"STANDARD NONELECTRIC;RV NONELECTRIC";22;"2122.0"
1228;"SITKOH LAKE (WEST) CABIN";"CABIN NONELECTRIC";1;"2220.0"
1229;"BUSHYTAIL";"STANDARD NONELECTRIC;STANDARD ELECTRIC;GROUP STANDARD ELECTRIC";12;"6105.0"
1230;"ELK CREEK CAMPGROUND (CLEARWATER NF)";"STANDARD ELECTRIC";13;"16035.0"
1231;"TASHA EQUESTRIAN";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";10;"49041.0"
1232;"EAGLES NEST CAMPGROUND";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";12;"2198.0"
1233;"PACKSADDLE";"STANDARD NONELECTRIC;EQUESTRIAN NONELECTRIC";16;"6091.0"
1234;"LOWER LITTLE TRUCKEE";"STANDARD NONELECTRIC;WALK TO";18;"6091.0"
1235;"EAGLE GLACIER CABIN";"CABIN NONELECTRIC";1;"2110.0"
1236;"ROCKY REST";"STANDARD NONELECTRIC";10;"6091.0"
1237;"WEST SWAN LAKE CABIN";"CABIN NONELECTRIC";1;"2122.0"
1238;"CASCADE CREEK CABIN";"CABIN NONELECTRIC";1;"2195.0"
1239;"GOOSE MEADOWS";"STANDARD NONELECTRIC;TENT ONLY NONELECTRIC";24;"6061.0"
1240;"BEACH RIVER CABIN";"CABIN NONELECTRIC";1;"2261.0"
1241;"JACKSON FLATS";"GROUP TENT ONLY AREA NONELECTRIC";5;"6037.0"
1242;"SWEETWATER";"STANDARD NONELECTRIC";10;"6039.0"
1243;"RED CLIFF CAMPGROUND";"STANDARD NONELECTRIC;STANDARD ELECTRIC";62;"30031.0"
1244;"PETERSON LAKE CABIN";"CABIN NONELECTRIC";1;"2110.0"
1245;"SOFTUK BAR CABIN";"CABIN NONELECTRIC";1;"2261.0"
1246;"CURLY JACK CAMPGROUND";"GROUP STANDARD AREA NONELECTRIC;STANDARD NONELECTRIC";16;"6093.0"
1247;"MALLARD SLOUGH CABIN";"CABIN NONELECTRIC";1;"2275.0"
1248;"DAN MOLLER CABIN";"CABIN NONELECTRIC";1;"2110.0"
1249;"MOOSE CREEK CABIN";"CABIN ELECTRIC";1;"30049.0"
1250;"NORTH BEACH CABIN";"CABIN NONELECTRIC";1;"2220.0"
1251;"PLENTY CUTTHROAT CABIN";"CABIN NONELECTRIC";1;"2130.0"
1252;"LOWER BOWNS";"STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC";5;"49017.0"
